id,node,batchsize,delay,tx,send,round
4,16,1000,16.034979343414307,16000,4530,4
4,16,1000,14.906509399414062,16000,4440,5
4,16,1000,24.259491682052612,16000,6910,6
5,16,1000,19.415881156921387,16000,5590,0
5,16,1000,15.737499952316284,16000,4580,1
5,16,1000,12.691720485687256,16000,4170,2
5,16,1000,14.220238208770752,16000,4120,3
5,16,1000,15.567780017852783,16000,4530,4
5,16,1000,14.872986316680908,16000,4440,5
5,16,1000,23.779109001159668,16000,6910,6
7,16,2000,20.069663047790527,32000,5600,0
7,16,2000,16.09352731704712,32000,4570,1
7,16,2000,12.945741415023804,32000,4120,2
7,16,2000,14.842933177947998,32000,4190,3
7,16,2000,15.12425947189331,32000,4520,4
7,16,2000,14.932316541671753,32000,4430,5
7,16,2000,24.277223587036133,32000,6900,6
12,16,2000,20.264928340911865,32000,5600,0
12,16,2000,16.14308261871338,32000,4570,1
12,16,2000,13.035949468612671,32000,4130,2
12,16,2000,14.86403512954712,32000,4190,3
12,16,2000,15.104946613311768,32000,4500,4
12,16,2000,14.763930082321167,32000,4440,5
12,16,2000,24.49540901184082,32000,6920,6
6,16,2000,19.48595118522644,32000,5600,0
6,16,2000,15.85570764541626,32000,4570,1
6,16,2000,12.967234373092651,32000,4120,2
6,16,2000,14.912925004959106,32000,4210,3
6,16,2000,15.262892246246338,32000,4500,4
6,16,2000,15.368879318237305,32000,4450,5
6,16,2000,24.297561645507812,32000,6870,6
1,16,2000,19.54543137550354,32000,5600,0
1,16,2000,16.161733388900757,32000,4576,1
1,16,2000,12.64900517463684,32000,4128,2
1,16,2000,14.823354005813599,32000,4192,3
1,16,2000,15.092438220977783,32000,4512,4
1,16,2000,14.734068632125854,32000,4448,5
1,16,2000,24.47053337097168,32000,6880,6
0,16,2000,19.386446237564087,32000,5600,0
0,16,2000,16.248095512390137,32000,4570,1
0,16,2000,13.042752504348755,32000,4130,2
0,16,2000,14.776939153671265,32000,4180,3
0,16,2000,15.32415223121643,32000,4520,4
0,16,2000,14.835865259170532,32000,4450,5
0,16,2000,24.87374210357666,32000,6890,6
3,16,2000,19.45717453956604,32000,5600,0
3,16,2000,16.161665201187134,32000,4570,1
3,16,2000,12.896592378616333,32000,4120,2
3,16,2000,15.051597118377686,32000,4200,3
3,16,2000,15.33561396598816,32000,4500,4
3,16,2000,14.912446975708008,32000,4450,5
3,16,2000,24.325093030929565,32000,6890,6
15,16,2000,19.31594729423523,32000,5600,0
15,16,2000,15.914370059967041,32000,4570,1
15,16,2000,12.86136245727539,32000,4130,2
15,16,2000,14.83473253250122,32000,4190,3
15,16,2000,15.274662017822266,32000,4510,4
15,16,2000,14.810341835021973,32000,4440,5
15,16,2000,24.479492664337158,32000,6890,6
11,16,2000,19.809552669525146,32000,5600,0
11,16,2000,15.96757197380066,32000,4570,1
11,16,2000,12.838559627532959,32000,4130,2
11,16,2000,15.479753017425537,32000,4190,3
11,16,2000,15.003275632858276,32000,4500,4
11,16,2000,14.863914012908936,32000,4450,5
11,16,2000,24.62802767753601,32000,6880,6
10,16,2000,19.997040033340454,32000,5600,0
10,16,2000,15.8203604221344,32000,4570,1
10,16,2000,12.702532768249512,32000,4130,2
10,16,2000,14.822713613510132,32000,4180,3
10,16,2000,15.550311803817749,32000,4520,4
10,16,2000,14.72906756401062,32000,4430,5
10,16,2000,24.659337759017944,32000,6910,6
2,16,2000,19.848506927490234,32000,5600,0
2,16,2000,16.113505840301514,32000,4576,1
2,16,2000,12.825201749801636,32000,4128,2
2,16,2000,14.952923059463501,32000,4192,3
2,16,2000,15.217593431472778,32000,4512,4
2,16,2000,14.876390933990479,32000,4448,5
2,16,2000,24.800861835479736,32000,6880,6
13,16,2000,20.015576601028442,32000,5600,0
13,16,2000,16.263404846191406,32000,4576,1
13,16,2000,12.99381422996521,32000,4128,2
13,16,2000,14.783621072769165,32000,4192,3
13,16,2000,15.29403305053711,32000,4512,4
13,16,2000,14.902122735977173,32000,4448,5
13,16,2000,24.529021978378296,32000,6880,6
14,16,2000,19.910542964935303,32000,5600,0
14,16,2000,16.089230060577393,32000,4570,1
14,16,2000,13.017208099365234,32000,4130,2
14,16,2000,14.955528259277344,32000,4190,3
14,16,2000,15.158721685409546,32000,4510,4
14,16,2000,14.907230377197266,32000,4440,5
14,16,2000,24.61846423149109,32000,6890,6
9,16,2000,19.474546194076538,32000,5600,0
9,16,2000,15.855385780334473,32000,4576,1
9,16,2000,12.76675033569336,32000,4128,2
9,16,2000,14.861688137054443,32000,4192,3
9,16,2000,15.23723816871643,32000,4512,4
9,16,2000,14.698972463607788,32000,4448,5
9,16,2000,24.526679039001465,32000,6880,6
8,16,2000,19.723589420318604,32000,5600,0
8,16,2000,15.884851932525635,32000,4570,1
8,16,2000,12.774839162826538,32000,4120,2
8,16,2000,15.13994312286377,32000,4200,3
8,16,2000,15.243513345718384,32000,4500,4
8,16,2000,14.696095943450928,32000,4450,5
8,16,2000,24.458604335784912,32000,6910,6
4,16,2000,20.21408438682556,32000,5600,0
4,16,2000,15.90887713432312,32000,4570,1
4,16,2000,12.68315863609314,32000,4120,2
4,16,2000,14.904070615768433,32000,4190,3
4,16,2000,15.003873586654663,32000,4540,4
4,16,2000,14.927700996398926,32000,4430,5
4,16,2000,24.927063465118408,32000,6870,6
5,16,2000,19.825375080108643,32000,5600,0
5,16,2000,16.04791760444641,32000,4570,1
5,16,2000,12.925107717514038,32000,4130,2
5,16,2000,14.945495128631592,32000,4180,3
5,16,2000,15.138412714004517,32000,4540,4
5,16,2000,14.74669861793518,32000,4430,5
5,16,2000,24.572327136993408,32000,6870,6
7,16,3000,20.18353509902954,48000,5590,0
7,16,3000,16.094186305999756,48000,4580,1
7,16,3000,12.602460622787476,48000,4150,2
7,16,3000,14.964853048324585,48000,4160,3
7,16,3000,15.71041202545166,48000,4510,4
7,16,3000,13.644474267959595,48000,4480,5
7,16,3000,25.28672766685486,48000,6860,6
12,16,3000,19.717350244522095,48000,5590,0
12,16,3000,16.959646701812744,48000,4580,1
12,16,3000,13.676193952560425,48000,4150,2
12,16,3000,15.5180983543396,48000,4160,3
12,16,3000,15.806763648986816,48000,4510,4
12,16,3000,14.126443862915039,48000,4480,5
12,16,3000,25.945821523666382,48000,6860,6
6,16,3000,19.7666757106781,48000,5590,0
6,16,3000,16.06169295310974,48000,4580,1
6,16,3000,12.741952896118164,48000,4150,2
6,16,3000,15.500604391098022,48000,4170,3
6,16,3000,15.546551942825317,48000,4500,4
6,16,3000,13.734040975570679,48000,4490,5
6,16,3000,25.91635775566101,48000,6860,6
1,16,3000,19.634666919708252,48000,5600,0
1,16,3000,16.887556552886963,48000,4576,1
1,16,3000,13.701264381408691,48000,4128,2
1,16,3000,15.369365453720093,48000,4192,3
1,16,3000,15.777946472167969,48000,4512,4
1,16,3000,13.941332340240479,48000,4448,5
1,16,3000,25.85811710357666,48000,6880,6
0,16,3000,19.715447664260864,48000,5590,0
0,16,3000,16.017903327941895,48000,4580,1
0,16,3000,12.71455979347229,48000,4150,2
0,16,3000,15.150471925735474,48000,4160,3
0,16,3000,15.524476289749146,48000,4520,4
0,16,3000,13.707504272460938,48000,4470,5
0,16,3000,25.235708236694336,48000,6860,6
3,16,3000,19.52969741821289,48000,5590,0
3,16,3000,16.34925365447998,48000,4580,1
3,16,3000,12.746649742126465,48000,4150,2
3,16,3000,15.371981859207153,48000,4160,3
3,16,3000,15.354727268218994,48000,4520,4
3,16,3000,13.699166297912598,48000,4490,5
3,16,3000,25.800882816314697,48000,6830,6
15,16,3000,19.55636501312256,48000,5590,0
15,16,3000,16.87589740753174,48000,4580,1
15,16,3000,13.481473207473755,48000,4160,2
15,16,3000,15.69053840637207,48000,4150,3
15,16,3000,15.846343755722046,48000,4500,4
15,16,3000,14.064268112182617,48000,4500,5
15,16,3000,25.538228750228882,48000,6830,6
11,16,3000,20.2687509059906,48000,5590,0
11,16,3000,16.917508125305176,48000,4580,1
11,16,3000,13.500782012939453,48000,4160,2
11,16,3000,15.532979726791382,48000,4150,3
11,16,3000,15.828243732452393,48000,4530,4
11,16,3000,14.17235779762268,48000,4460,5
11,16,3000,25.900986194610596,48000,6850,6
10,16,3000,20.387531518936157,48000,5590,0
10,16,3000,15.928600311279297,48000,4580,1
10,16,3000,12.578669786453247,48000,4160,2
10,16,3000,15.174046516418457,48000,4150,3
10,16,3000,15.766340732574463,48000,4520,4
10,16,3000,13.792424201965332,48000,4470,5
10,16,3000,25.560835123062134,48000,6860,6
2,16,3000,20.15989398956299,48000,5600,0
2,16,3000,16.75971031188965,48000,4576,1
2,16,3000,13.621393203735352,48000,4128,2
2,16,3000,15.20580792427063,48000,4192,3
2,16,3000,15.888720035552979,48000,4512,4
2,16,3000,14.248345613479614,48000,4448,5
2,16,3000,25.676137685775757,48000,6880,6
13,16,3000,20.405717134475708,48000,5600,0
13,16,3000,16.63664436340332,48000,4576,1
13,16,3000,13.582545042037964,48000,4128,2
13,16,3000,15.486528158187866,48000,4192,3
13,16,3000,16.31480860710144,48000,4512,4
13,16,3000,13.7012197971344,48000,4448,5
13,16,3000,26.005292177200317,48000,6880,6
14,16,3000,20.030945777893066,48000,5590,0
14,16,3000,16.116294622421265,48000,4580,1
14,16,3000,12.856833457946777,48000,4170,2
14,16,3000,15.1730637550354,48000,4140,3
14,16,3000,15.539951801300049,48000,4520,4
14,16,3000,13.574788093566895,48000,4490,5
14,16,3000,25.709152460098267,48000,6820,6
9,16,3000,19.817374229431152,48000,5600,0
9,16,3000,15.940563917160034,48000,4576,1
9,16,3000,12.456485509872437,48000,4128,2
9,16,3000,15.126376867294312,48000,4192,3
9,16,3000,15.298388481140137,48000,4512,4
9,16,3000,13.624743461608887,48000,4448,5
9,16,3000,25.854610681533813,48000,6880,6
8,16,3000,20.244590520858765,48000,5590,0
8,16,3000,15.954706192016602,48000,4580,1
8,16,3000,12.752769708633423,48000,4160,2
8,16,3000,15.538166284561157,48000,4150,3
8,16,3000,15.301928281784058,48000,4500,4
8,16,3000,13.65882396697998,48000,4490,5
8,16,3000,25.554992198944092,48000,6860,6
4,16,3000,19.581175327301025,48000,5590,0
4,16,3000,16.149552822113037,48000,4580,1
4,16,3000,12.622664451599121,48000,4170,2
4,16,3000,15.743840217590332,48000,4150,3
4,16,3000,16.019490957260132,48000,4510,4
4,16,3000,13.934566497802734,48000,4480,5
4,16,3000,25.696346282958984,48000,6860,6
5,16,3000,20.285122632980347,48000,5590,0
5,16,3000,16.087304830551147,48000,4580,1
5,16,3000,12.557284593582153,48000,4170,2
5,16,3000,15.2723069190979,48000,4150,3
5,16,3000,15.215195894241333,48000,4510,4
5,16,3000,13.704513549804688,48000,4480,5
5,16,3000,25.475675106048584,48000,6860,6
7,16,4000,19.865535259246826,64000,5600,0
7,16,4000,16.914959192276,64000,4570,1
7,16,4000,12.72602128982544,64000,4100,2
7,16,4000,15.500228643417358,64000,4240,3
7,16,4000,16.850847721099854,64000,4520,4
7,16,4000,16.16609811782837,64000,4430,5
7,16,4000,24.88591694831848,64000,6860,6
12,16,4000,19.87080216407776,64000,5600,0
12,16,4000,16.001816749572754,64000,4570,1
12,16,4000,12.588333129882812,64000,4100,2
12,16,4000,14.684558153152466,64000,4240,3
12,16,4000,16.155587673187256,64000,4520,4
12,16,4000,15.334544897079468,64000,4430,5
12,16,4000,24.386496543884277,64000,6850,6
6,16,4000,19.934067249298096,64000,5590,0
6,16,4000,16.205257177352905,64000,4580,1
6,16,4000,12.20834755897522,64000,4070,2
6,16,4000,14.766607522964478,64000,4260,3
6,16,4000,16.33367919921875,64000,4510,4
6,16,4000,15.932427644729614,64000,4460,5
6,16,4000,24.586646795272827,64000,6850,6
1,16,4000,19.695376873016357,64000,5600,0
1,16,4000,16.107106685638428,64000,4576,1
1,16,4000,12.702621936798096,64000,4128,2
1,16,4000,14.763901472091675,64000,4192,3
1,16,4000,16.25645112991333,64000,4512,4
1,16,4000,15.578980445861816,64000,4448,5
1,16,4000,24.203170776367188,64000,6880,6
0,16,4000,20.28378939628601,64000,5600,0
0,16,4000,17.036993741989136,64000,4570,1
0,16,4000,12.812949419021606,64000,4100,2
0,16,4000,15.066192626953125,64000,4220,3
0,16,4000,17.221306085586548,64000,4520,4
0,16,4000,16.38163137435913,64000,4480,5
0,16,4000,25.0138738155365,64000,6810,6
3,16,4000,19.69728112220764,64000,5600,0
3,16,4000,17.1675283908844,64000,4570,1
3,16,4000,12.9793381690979,64000,4080,2
3,16,4000,15.028641939163208,64000,4240,3
3,16,4000,16.825740814208984,64000,4530,4
3,16,4000,16.150672674179077,64000,4440,5
3,16,4000,25.337726593017578,64000,6860,6
15,16,4000,19.599098443984985,64000,5600,0
15,16,4000,16.799319982528687,64000,4570,1
15,16,4000,12.392224073410034,64000,4110,2
15,16,4000,14.78914761543274,64000,4210,3
15,16,4000,16.245542287826538,64000,4530,4
15,16,4000,15.360172271728516,64000,4450,5
15,16,4000,24.21845769882202,64000,6850,6
11,16,4000,20.482025623321533,64000,5600,0
11,16,4000,16.458480834960938,64000,4570,1
11,16,4000,12.316992282867432,64000,4100,2
11,16,4000,15.257738590240479,64000,4220,3
11,16,4000,16.310548305511475,64000,4530,4
11,16,4000,15.507737874984741,64000,4440,5
11,16,4000,24.56596279144287,64000,6860,6
10,16,4000,19.901334285736084,64000,5600,0
10,16,4000,16.412307500839233,64000,4570,1
10,16,4000,12.281192779541016,64000,4090,2
10,16,4000,14.659453392028809,64000,4220,3
10,16,4000,16.562488317489624,64000,4530,4
10,16,4000,15.864910125732422,64000,4470,5
10,16,4000,24.670879125595093,64000,6830,6
2,16,4000,19.807000875473022,64000,5600,0
2,16,4000,16.71220326423645,64000,4576,1
2,16,4000,13.353752613067627,64000,4128,2
2,16,4000,15.48721981048584,64000,4192,3
2,16,4000,17.26301598548889,64000,4512,4
2,16,4000,16.451366901397705,64000,4448,5
2,16,4000,25.117314338684082,64000,6880,6
13,16,4000,20.142518281936646,64000,5600,0
13,16,4000,16.23362970352173,64000,4576,1
13,16,4000,12.756218671798706,64000,4128,2
13,16,4000,15.043732643127441,64000,4192,3
13,16,4000,16.298025369644165,64000,4512,4
13,16,4000,15.967278480529785,64000,4448,5
13,16,4000,24.645426511764526,64000,6880,6
14,16,4000,20.408074140548706,64000,5600,0
14,16,4000,16.237525701522827,64000,4570,1
14,16,4000,12.587342023849487,64000,4090,2
14,16,4000,14.706671237945557,64000,4220,3
14,16,4000,16.202515125274658,64000,4530,4
14,16,4000,15.479577779769897,64000,4470,5
14,16,4000,24.45568037033081,64000,6840,6
9,16,4000,20.33035969734192,64000,5600,0
9,16,4000,16.52987790107727,64000,4576,1
9,16,4000,12.299173355102539,64000,4128,2
9,16,4000,14.848260164260864,64000,4192,3
9,16,4000,16.30068826675415,64000,4512,4
9,16,4000,15.720354318618774,64000,4448,5
9,16,4000,24.381510972976685,64000,6880,6
8,16,4000,20.248316049575806,64000,5600,0
8,16,4000,16.998602390289307,64000,4570,1
8,16,4000,12.68086314201355,64000,4100,2
8,16,4000,15.272243976593018,64000,4230,3
8,16,4000,16.932687997817993,64000,4520,4
8,16,4000,16.13929057121277,64000,4440,5
8,16,4000,25.116410732269287,64000,6860,6
4,16,4000,20.178751468658447,64000,5590,0
4,16,4000,17.001996755599976,64000,4580,1
4,16,4000,13.005070686340332,64000,4080,2
4,16,4000,15.285207509994507,64000,4240,3
4,16,4000,16.814631462097168,64000,4520,4
4,16,4000,16.251830339431763,64000,4480,5
4,16,4000,25.08870220184326,64000,6820,6
5,16,4000,20.247130155563354,64000,5590,0
5,16,4000,16.955633640289307,64000,4580,1
5,16,4000,12.934517860412598,64000,4080,2
5,16,4000,15.68527102470398,64000,4250,3
5,16,4000,17.016420602798462,64000,4510,4
5,16,4000,16.368691205978394,64000,4460,5
5,16,4000,24.83944082260132,64000,6840,6
7,16,5000,20.0377995967865,80000,5590,0
7,16,5000,16.489548444747925,80000,4580,1
7,16,5000,12.46727728843689,80000,4140,2
7,16,5000,15.533289194107056,80000,4170,3
7,16,5000,17.47274947166443,80000,4540,4
7,16,5000,15.274322032928467,80000,4390,5
7,16,5000,25.020716190338135,80000,6950,6
12,16,5000,20.4971661567688,80000,5590,0
12,16,5000,16.54617404937744,80000,4580,1
12,16,5000,12.957498788833618,80000,4140,2
12,16,5000,15.499699592590332,80000,4170,3
12,16,5000,16.65492820739746,80000,4540,4
12,16,5000,15.038965225219727,80000,4410,5
12,16,5000,25.210651636123657,80000,6910,6
6,16,5000,20.490500926971436,80000,5590,0
6,16,5000,16.37966251373291,80000,4580,1
6,16,5000,12.862784624099731,80000,4130,2
6,16,5000,15.934699058532715,80000,4210,3
6,16,5000,16.63185977935791,80000,4510,4
6,16,5000,15.152748346328735,80000,4410,5
6,16,5000,25.142987728118896,80000,6890,6
1,16,5000,20.159712076187134,80000,5600,0
1,16,5000,17.06037187576294,80000,4576,1
1,16,5000,12.450803756713867,80000,4128,2
1,16,5000,15.593165397644043,80000,4192,3
1,16,5000,16.632702827453613,80000,4512,4
1,16,5000,14.996751070022583,80000,4448,5
1,16,5000,24.639639616012573,80000,6880,6
0,16,5000,20.819048404693604,80000,5590,0
0,16,5000,16.563621044158936,80000,4580,1
0,16,5000,12.637912511825562,80000,4140,2
0,16,5000,15.666259288787842,80000,4190,3
0,16,5000,16.72325611114502,80000,4520,4
0,16,5000,15.076531887054443,80000,4420,5
0,16,5000,25.112401962280273,80000,6900,6
3,16,5000,20.665529251098633,80000,5590,0
3,16,5000,16.506510496139526,80000,4580,1
3,16,5000,13.721089601516724,80000,4160,2
3,16,5000,15.06026816368103,80000,4160,3
3,16,5000,17.34439492225647,80000,4520,4
3,16,5000,15.028146028518677,80000,4420,5
3,16,5000,25.535667657852173,80000,6890,6
15,16,5000,19.93382477760315,80000,5590,0
15,16,5000,16.95075035095215,80000,4580,1
15,16,5000,12.474892854690552,80000,4150,2
15,16,5000,15.107608318328857,80000,4170,3
15,16,5000,16.69874143600464,80000,4530,4
15,16,5000,15.739136219024658,80000,4410,5
15,16,5000,24.91849446296692,80000,6880,6
11,16,5000,20.071268558502197,80000,5590,0
11,16,5000,16.831600427627563,80000,4580,1
11,16,5000,12.739769458770752,80000,4150,2
11,16,5000,15.096485614776611,80000,4170,3
11,16,5000,16.73104166984558,80000,4520,4
11,16,5000,14.857958316802979,80000,4420,5
11,16,5000,25.07495427131653,80000,6890,6
10,16,5000,20.393309354782104,80000,5590,0
10,16,5000,16.3404483795166,80000,4580,1
10,16,5000,12.540395259857178,80000,4150,2
10,16,5000,15.06730031967163,80000,4180,3
10,16,5000,17.29628038406372,80000,4520,4
10,16,5000,14.846211671829224,80000,4420,5
10,16,5000,25.003563165664673,80000,6900,6
2,16,5000,20.182782649993896,80000,5600,0
2,16,5000,16.398762941360474,80000,4576,1
2,16,5000,12.664848804473877,80000,4128,2
2,16,5000,15.552221536636353,80000,4192,3
2,16,5000,16.984177112579346,80000,4512,4
2,16,5000,14.969688177108765,80000,4448,5
2,16,5000,24.82144832611084,80000,6880,6
13,16,5000,19.990073204040527,80000,5600,0
13,16,5000,16.61721181869507,80000,4576,1
13,16,5000,12.68232250213623,80000,4128,2
13,16,5000,15.507758855819702,80000,4192,3
13,16,5000,16.746477365493774,80000,4512,4
13,16,5000,15.02902364730835,80000,4448,5
13,16,5000,24.796233654022217,80000,6880,6
14,16,5000,20.09717297554016,80000,5590,0
14,16,5000,16.221319675445557,80000,4580,1
14,16,5000,13.114391326904297,80000,4160,2
14,16,5000,14.926301956176758,80000,4150,3
14,16,5000,17.136730670928955,80000,4530,4
14,16,5000,14.845187902450562,80000,4420,5
14,16,5000,25.395716905593872,80000,6910,6
9,16,5000,20.567156553268433,80000,5600,0
9,16,5000,16.559000492095947,80000,4576,1
9,16,5000,12.81567645072937,80000,4128,2
9,16,5000,15.3195641040802,80000,4192,3
9,16,5000,16.942968606948853,80000,4512,4
9,16,5000,15.473095893859863,80000,4448,5
9,16,5000,25.2986843585968,80000,6880,6
8,16,5000,20.896029949188232,80000,5590,0
8,16,5000,16.698545455932617,80000,4580,1
8,16,5000,12.752098083496094,80000,4150,2
8,16,5000,15.666112899780273,80000,4160,3
8,16,5000,17.463584661483765,80000,4540,4
8,16,5000,15.745177030563354,80000,4400,5
8,16,5000,25.18204164505005,80000,6910,6
4,16,5000,20.526195764541626,80000,5590,0
4,16,5000,16.28816533088684,80000,4580,1
4,16,5000,12.430472135543823,80000,4130,2
4,16,5000,15.11687970161438,80000,4210,3
4,16,5000,16.996455669403076,80000,4510,4
4,16,5000,15.107177257537842,80000,4410,5
4,16,5000,24.896010160446167,80000,6900,6
5,16,5000,20.247325897216797,80000,5590,0
5,16,5000,16.618003845214844,80000,4580,1
5,16,5000,12.560238361358643,80000,4130,2
5,16,5000,15.351073503494263,80000,4210,3
5,16,5000,17.341785669326782,80000,4510,4
5,16,5000,15.267359018325806,80000,4410,5
5,16,5000,24.56136131286621,80000,6880,6
20,32,1000,50.91928267478943,32000,15560,0
20,32,1000,63.93604302406311,32000,19870,1
20,32,1000,60.42663621902466,32000,16210,2
20,32,1000,48.24172377586365,32000,16440,3
20,32,1000,61.319931745529175,32000,17980,4
20,32,1000,82.19062757492065,32000,22350,5
20,32,1000,60.761085987091064,32000,19250,6
7,32,1000,50.55483555793762,32000,15552,0
7,32,1000,63.781638383865356,32000,19904,1
7,32,1000,59.95827531814575,32000,16192,2
7,32,1000,48.165444135665894,32000,16448,3
7,32,1000,62.83377194404602,32000,17984,4
7,32,1000,80.61019325256348,32000,22336,5
7,32,1000,60.41667866706848,32000,19264,6
30,32,1000,50.264321088790894,32000,15560,0
30,32,1000,63.78632593154907,32000,19860,1
30,32,1000,60.072548151016235,32000,16220,2
30,32,1000,48.32326412200928,32000,16440,3
30,32,1000,62.05846619606018,32000,17990,4
30,32,1000,81.1481032371521,32000,22350,5
30,32,1000,60.28709959983826,32000,19240,6
12,32,1000,51.30728483200073,32000,15560,0
12,32,1000,63.63409876823425,32000,19860,1
12,32,1000,59.9736328125,32000,16220,2
12,32,1000,48.620176553726196,32000,16430,3
12,32,1000,62.05106019973755,32000,18010,4
12,32,1000,81.0989727973938,32000,22340,5
12,32,1000,60.66579627990723,32000,19240,6
28,32,1000,50.49543046951294,32000,15560,0
28,32,1000,63.110102891922,32000,19870,1
28,32,1000,60.4251868724823,32000,16210,2
28,32,1000,48.20892143249512,32000,16430,3
28,32,1000,61.840938568115234,32000,18000,4
28,32,1000,81.40474915504456,32000,22350,5
28,32,1000,60.15434145927429,32000,19270,6
25,32,1000,49.86377811431885,32000,15552,0
25,32,1000,64.0656840801239,32000,19904,1
25,32,1000,60.38630962371826,32000,16192,2
25,32,1000,48.10090255737305,32000,16448,3
25,32,1000,61.47297549247742,32000,17984,4
25,32,1000,82.19052958488464,32000,22336,5
25,32,1000,60.12606692314148,32000,19264,6
23,32,1000,50.53063178062439,32000,15560,0
23,32,1000,64.3190348148346,32000,19870,1
23,32,1000,60.16608643531799,32000,16210,2
23,32,1000,48.505454301834106,32000,16440,3
