id,shard_id,node,shard,batchsize,delay,tx,tps,total_tx,total_tps,send,round
6,0,32,4,1000,7.573734521865845,8000,1056.2820728536892,32000,4225.128291414757,1150,2
6,0,32,4,1000,3.7314162254333496,8000,2143.958089015094,32000,8575.832356060377,1130,3
6,0,32,4,1000,8.523001670837402,8000,938.6364462854767,32000,3754.545785141907,1220,4
6,0,32,4,1000,5.813758373260498,8000,1376.0461798334773,32000,5504.184719333909,1260,5
6,0,32,4,1000,5.9324729442596436,8000,1348.510153382314,32000,5394.040613529256,1230,6
1,0,32,4,1000,5.996804714202881,8000,1334.0437751879322,32000,5336.175100751729,1160,0
1,0,32,4,1000,6.167573928833008,8000,1297.1064623320556,32000,5188.425849328222,1230,1
1,0,32,4,1000,7.686807870864868,8000,1040.7441078789307,32000,4162.976431515723,1160,2
1,0,32,4,1000,3.8004517555236816,8000,2105.012907576732,32000,8420.051630306927,1130,3
1,0,32,4,1000,8.32920217514038,8000,960.4761454676981,32000,3841.9045818707923,1220,4
1,0,32,4,1000,5.722715616226196,8000,1397.9377163731128,32000,5591.750865492451,1260,5
1,0,32,4,1000,6.013828754425049,8000,1330.2673432650543,32000,5321.069373060217,1230,6
0,0,32,4,1000,5.089975595474243,8000,1571.716769548602,32000,6286.867078194408,1032,0
0,0,32,4,1000,6.1106109619140625,8000,1309.198057258437,32000,5236.792229033748,1344,1
0,0,32,4,1000,7.600533723831177,8000,1052.557661170072,32000,4210.230644680288,960,2
0,0,32,4,1000,3.8528690338134766,8000,2076.3747560040456,32000,8305.499024016182,1056,3
0,0,32,4,1000,8.373025178909302,8000,955.4491750665088,32000,3821.7967002660353,1080,4
0,0,32,4,1000,5.777886390686035,8000,1384.589356567484,32000,5538.357426269936,1128,5
0,0,32,4,1000,6.070958375930786,8000,1317.7491105386564,32000,5270.996442154626,1128,6
3,0,32,4,1000,4.868629693984985,8000,1643.1728233272102,32000,6572.691293308841,1300,0
3,0,32,4,1000,6.32335901260376,8000,1265.1503708795196,32000,5060.601483518079,1140,1
3,0,32,4,1000,7.669162273406982,8000,1043.1387046979312,32000,4172.554818791725,870,2
3,0,32,4,1000,3.9410459995269775,8000,2029.9179458854824,32000,8119.6717835419295,1000,3
3,0,32,4,1000,8.763773679733276,8000,912.8487672497128,32000,3651.395068998851,1150,4
3,0,32,4,1000,6.873171329498291,8000,1163.9459598025126,32000,4655.78383921005,1060,5
3,0,32,4,1000,6.718672752380371,8000,1190.7113644083447,32000,4762.845457633379,1230,6
15,1,32,4,1000,6.793901443481445,8000,1177.5266489442192,32000,4710.106595776877,1040,0
15,1,32,4,1000,5.196537733078003,8000,1539.4865602681684,32000,6157.946241072674,1330,1
15,1,32,4,1000,4.414237022399902,8000,1812.3177254425307,32000,7249.270901770123,990,2
15,1,32,4,1000,5.534526586532593,8000,1445.4714192658776,32000,5781.88567706351,1000,3
15,1,32,4,1000,6.38974142074585,8000,1252.0068455393287,32000,5008.027382157315,1110,4
15,1,32,4,1000,6.372628688812256,8000,1255.3689208418414,32000,5021.4756833673655,1110,5
15,1,32,4,1000,6.830477952957153,8000,1171.2211144077435,32000,4684.884457630974,1120,6
16,2,32,4,1000,3.631913423538208,8000,2202.695677752804,32000,8810.782711011216,1040,0
16,2,32,4,1000,8.239586591720581,8000,970.9224984708183,32000,3883.689993883273,1350,1
16,2,32,4,1000,5.202660799026489,8000,1537.6747224222158,32000,6150.698889688863,970,2
16,2,32,4,1000,4.5304882526397705,8000,1765.8140919665018,32000,7063.256367866007,1010,3
16,2,32,4,1000,6.027665615081787,8000,1327.2136364006733,32000,5308.854545602693,1090,4
16,2,32,4,1000,5.299037933349609,8000,1509.7080074954413,32000,6038.832029981765,1120,5
16,2,32,4,1000,5.5540931224823,8000,1440.3791624625385,32000,5761.516649850154,1170,6
11,1,32,4,1000,7.329099655151367,8000,1091.5392580829598,32000,4366.157032331839,1152,0
11,1,32,4,1000,5.108015537261963,8000,1566.1659487214913,32000,6264.663794885965,1248,1
11,1,32,4,1000,4.565155506134033,8000,1752.4047076273068,32000,7009.618830509227,1152,2
11,1,32,4,1000,5.5489821434021,8000,1441.705846812326,32000,5766.823387249304,1152,3
11,1,32,4,1000,6.332481145858765,8000,1263.327882978655,32000,5053.31153191462,1200,4
11,1,32,4,1000,5.935596227645874,8000,1347.8005735529778,32000,5391.202294211911,1248,5
11,1,32,4,1000,6.574277400970459,8000,1216.8637725598685,32000,4867.455090239474,1248,6
10,1,32,4,1000,6.642472267150879,8000,1204.3708544426333,32000,4817.483417770533,1296,0
10,1,32,4,1000,5.227481126785278,8000,1530.3737700760912,32000,6121.495080304365,1128,1
10,1,32,4,1000,4.459559917449951,8000,1793.8989828786805,32000,7175.595931514722,888,2
10,1,32,4,1000,5.440629959106445,8000,1470.4179589736148,32000,5881.671835894459,1008,3
10,1,32,4,1000,6.031661033630371,8000,1326.3344799044376,32000,5305.33791961775,1152,4
10,1,32,4,1000,6.20782208442688,8000,1288.6967266779486,32000,5154.7869067117945,1056,5
10,1,32,4,1000,6.724429607391357,8000,1189.6919838682766,32000,4758.767935473106,1224,6
17,2,32,4,1000,4.014245510101318,8000,1992.9025217488709,32000,7971.6100869954835,1050,0
17,2,32,4,1000,8.469704151153564,8000,944.543027386666,32000,3778.172109546664,1320,1
17,2,32,4,1000,5.223226547241211,8000,1531.620336135988,32000,6126.481344543952,920,2
17,2,32,4,1000,4.524347543716431,8000,1768.2107580596178,32000,7072.843032238471,920,3
17,2,32,4,1000,6.125478982925415,8000,1306.0203165009225,32000,5224.08126600369,1060,4
17,2,32,4,1000,5.282214641571045,8000,1514.5162669157698,32000,6058.065067663079,1030,5
17,2,32,4,1000,5.675804138183594,8000,1409.4919072665905,32000,5637.967629066362,1070,6
2,0,32,4,1000,5.405871391296387,8000,1479.872424061038,32000,5919.489696244152,1300,0
2,0,32,4,1000,6.49833607673645,8000,1231.0843738352335,32000,4924.337495340934,1140,1
2,0,32,4,1000,7.543219327926636,8000,1060.55513597255,32000,4242.2205438902,870,2
2,0,32,4,1000,3.764726400375366,8000,2124.988418601243,32000,8499.953674404973,1010,3
2,0,32,4,1000,8.476976156234741,8000,943.7327476869297,32000,3774.9309907477186,1150,4
2,0,32,4,1000,5.935478210449219,8000,1347.8273723448697,32000,5391.309489379479,1050,5
2,0,32,4,1000,5.900389671325684,8000,1355.8426554228886,32000,5423.370621691554,1230,6
13,1,32,4,1000,6.85534405708313,8000,1166.9727928147063,32000,4667.891171258825,1050,0
13,1,32,4,1000,5.227858304977417,8000,1530.2633570583275,32000,6121.05342823331,1320,1
13,1,32,4,1000,4.356692552566528,8000,1836.2553481739717,32000,7345.021392695887,920,2
13,1,32,4,1000,5.257380723953247,8000,1521.6702803262956,32000,6086.681121305182,910,3
13,1,32,4,1000,6.127762079238892,8000,1305.5337163145298,32000,5222.134865258119,1070,4
13,1,32,4,1000,5.968418836593628,8000,1340.3885047326642,32000,5361.554018930657,1030,5
13,1,32,4,1000,6.976123571395874,8000,1146.768677206682,32000,4587.074708826728,1070,6
21,2,32,4,1000,3.6588189601898193,8000,2186.4979073971344,32000,8745.991629588538,1056,0
21,2,32,4,1000,8.542355298995972,8000,936.5098640816641,32000,3746.0394563266564,1320,1
21,2,32,4,1000,5.191816806793213,8000,1540.8864175508718,32000,6163.545670203487,912,2
21,2,32,4,1000,4.6723856925964355,8000,1712.1874190900571,32000,6848.7496763602285,912,3
21,2,32,4,1000,5.959053993225098,8000,1342.4949680092298,32000,5369.979872036919,1080,4
21,2,32,4,1000,5.371731281280518,8000,1489.277773048423,32000,5957.111092193692,1032,5
21,2,32,4,1000,5.685274362564087,8000,1407.144051424804,32000,5628.576205699216,1056,6
14,1,32,4,1000,7.234380722045898,8000,1105.8306588179648,32000,4423.322635271859,1296,0
14,1,32,4,1000,5.144133567810059,8000,1555.169572201783,32000,6220.678288807132,1128,1
14,1,32,4,1000,4.52313232421875,8000,1768.6858191533863,32000,7074.743276613545,888,2
14,1,32,4,1000,5.4902637004852295,8000,1457.1249099188005,32000,5828.499639675202,1008,3
14,1,32,4,1000,6.361374378204346,8000,1257.5898735672583,32000,5030.359494269033,1152,4
14,1,32,4,1000,6.398292064666748,8000,1250.3336701646294,32000,5001.334680658518,1056,5
14,1,32,4,1000,6.969740867614746,8000,1147.8188575377897,32000,4591.275430151159,1224,6
9,1,32,4,1000,6.844639539718628,8000,1168.7978532071636,32000,4675.191412828654,1030,0
9,1,32,4,1000,5.372926473617554,8000,1488.9464874090593,32000,5955.785949636237,1350,1
9,1,32,4,1000,4.399601459503174,8000,1818.3465192557242,32000,7273.386077022897,980,2
9,1,32,4,1000,5.40360164642334,8000,1480.4940340661906,32000,5921.976136264762,1010,3
9,1,32,4,1000,6.549780368804932,8000,1221.4150016544256,32000,4885.6600066177025,1090,4
9,1,32,4,1000,6.0069191455841064,8000,1331.7975165157793,32000,5327.190066063117,1120,5
9,1,32,4,1000,6.938226938247681,8000,1153.0323339381114,32000,4612.1293357524455,1130,6
22,2,32,4,1000,3.7584004402160645,8000,2128.565097640339,32000,8514.260390561356,1040,0
22,2,32,4,1000,8.164278030395508,8000,979.8784375319038,32000,3919.5137501276154,1350,1
22,2,32,4,1000,5.105888366699219,8000,1566.8184310836637,32000,6267.273724334655,960,2
22,2,32,4,1000,4.4856932163238525,8000,1783.4478672966889,32000,7133.791469186755,1020,3
22,2,32,4,1000,6.025436162948608,8000,1327.704714422718,32000,5310.818857690872,1090,4
22,2,32,4,1000,5.242586851119995,8000,1525.9642285737102,32000,6103.856914294841,1120,5
22,2,32,4,1000,5.900670289993286,8000,1355.7781755009908,32000,5423.112702003963,1170,6
8,1,32,4,1000,7.074202060699463,8000,1130.869592267343,32000,4523.478369069372,1170,0
8,1,32,4,1000,5.033600568771362,8000,1589.3195915528709,32000,6357.278366211483,1230,1
8,1,32,4,1000,4.555335283279419,8000,1756.1824767025144,32000,7024.729906810057,1150,2
8,1,32,4,1000,5.643829345703125,8000,1417.47730308159,32000,5669.90921232636,1130,3
8,1,32,4,1000,6.240110635757446,8000,1282.0285515705336,32000,5128.114206282135,1210,4
8,1,32,4,1000,6.353241205215454,8000,1259.1997913494456,32000,5036.799165397782,1270,5
8,1,32,4,1000,6.753716468811035,8000,1184.5329955653835,32000,4738.131982261534,1240,6
19,2,32,4,1000,3.612224817276001,8000,2214.7015771938704,32000,8858.806308775482,1040,0
19,2,32,4,1000,8.426332950592041,8000,949.4046872949535,32000,3797.618749179814,1330,1
19,2,32,4,1000,5.200854778289795,8000,1538.20868704022,32000,6152.83474816088,920,2
19,2,32,4,1000,4.494290351867676,8000,1780.036306883348,32000,7120.145227533392,920,3
19,2,32,4,1000,6.24144721031189,8000,1281.7540115988954,32000,5127.016046395582,1060,4
19,2,32,4,1000,5.2023913860321045,8000,1537.7543530229564,32000,6151.0174120918255,1030,5
19,2,32,4,1000,5.5476977825164795,8000,1442.0396196079623,32000,5768.158478431849,1070,6
4,0,32,4,1000,4.798983097076416,8000,1667.0198327795054,32000,6668.079331118021,1060,0
4,0,32,4,1000,6.221952676773071,8000,1285.7699850184474,32000,5143.07994007379,1310,1
4,0,32,4,1000,7.661367654800415,8000,1044.1999862762632,32000,4176.799945105053,920,2
4,0,32,4,1000,3.8780295848846436,8000,2062.90329273957,32000,8251.61317095828,920,3
4,0,32,4,1000,8.526299953460693,8000,938.2733476028982,32000,3753.0933904115927,1060,4
4,0,32,4,1000,5.825658559799194,8000,1373.2353034222028,32000,5492.941213688811,1030,5
4,0,32,4,1000,5.868542432785034,8000,1363.2005036391022,32000,5452.802014556409,1070,6
27,3,32,4,1000,4.690491199493408,8000,1705.5782986788317,32000,6822.313194715327,1060,0
27,3,32,4,1000,7.427944898605347,8000,1077.013912892927,32000,4308.055651571708,1310,1
27,3,32,4,1000,4.501963138580322,8000,1777.002555050411,32000,7108.010220201644,920,2
27,3,32,4,1000,5.665616750717163,8000,1412.0263251105623,32000,5648.105300442249,910,3
27,3,32,4,1000,6.210112571716309,8000,1288.2214142841237,32000,5152.885657136495,1070,4
27,3,32,4,1000,5.825773000717163,8000,1373.2083277215206,32000,5492.8333108860825,1030,5
27,3,32,4,1000,5.067991256713867,8000,1578.5346885517863,32000,6314.138754207145,1070,6
29,3,32,4,1000,5.059029579162598,8000,1581.3309400187793,32000,6325.323760075117,1040,0
29,3,32,4,1000,7.41586709022522,8000,1078.7679852764245,32000,4315.071941105698,1350,1
29,3,32,4,1000,4.502764701843262,8000,1776.6862205180526,32000,7106.74488207221,970,2
29,3,32,4,1000,5.604340553283691,8000,1427.4650021602713,32000,5709.860008641085,1010,3
29,3,32,4,1000,6.152624845504761,8000,1300.2580526009108,32000,5201.032210403643,1090,4
29,3,32,4,1000,5.6546385288238525,8000,1414.7677095929198,32000,5659.070838371679,1120,5
29,3,32,4,1000,5.011404514312744,8000,1596.358860505418,32000,6385.435442021672,1170,6
31,3,32,4,1000,4.682734727859497,8000,1708.4034148688245,32000,6833.613659475298,1300,0
31,3,32,4,1000,7.09361720085144,8000,1127.7744165613797,32000,4511.097666245519,1150,1
31,3,32,4,1000,4.522204160690308,8000,1769.048834535328,32000,7076.195338141312,860,2
31,3,32,4,1000,5.838320970535278,8000,1370.256969490756,32000,5481.027877963024,1000,3
31,3,32,4,1000,6.178974866867065,8000,1294.7131477905252,32000,5178.852591162101,1150,4
31,3,32,4,1000,5.773361921310425,8000,1385.6744318194724,32000,5542.6977272778895,1060,5
31,3,32,4,1000,5.2520997524261475,8000,1523.2003155127607,32000,6092.801262051043,1220,6
18,2,32,4,1000,4.136361360549927,8000,1934.0669981832546,32000,7736.267992733018,1300,0
18,2,32,4,1000,8.361696004867554,8000,956.7437031127415,32000,3826.974812450966,1140,1
18,2,32,4,1000,5.029495716094971,8000,1590.6167241377839,32000,6362.4668965511355,870,2
18,2,32,4,1000,4.499587297439575,8000,1777.94083571893,32000,7111.76334287572,1000,3
18,2,32,4,1000,6.087310791015625,8000,1314.2092254936858,32000,5256.836901974743,1150,4
18,2,32,4,1000,5.366411209106445,8000,1490.754190887297,32000,5963.016763549188,1060,5
18,2,32,4,1000,5.84187650680542,8000,1369.4229911708167,32000,5477.691964683267,1220,6
5,0,32,4,1000,5.395644903182983,8000,1482.677259817573,32000,5930.709039270292,1050,0
5,0,32,4,1000,6.374681711196899,8000,1254.964618225297,32000,5019.858472901188,1320,1
5,0,32,4,1000,7.640472650527954,8000,1047.0556424866206,32000,4188.2225699464825,920,2
5,0,32,4,1000,3.871091604232788,8000,2066.6005400782865,32000,8266.402160313146,920,3
5,0,32,4,1000,8.360597848892212,8000,956.869370419486,32000,3827.477481677944,1060,4
5,0,32,4,1000,6.315960168838501,8000,1266.6324337303718,32000,5066.529734921487,1030,5
5,0,32,4,1000,5.747871398925781,8000,1391.819587594656,32000,5567.278350378624,1070,6
24,3,32,4,1000,4.816904067993164,8000,1660.8177964675533,32000,6643.271185870213,1056,0
24,3,32,4,1000,7.4431679248809814,8000,1074.811166527312,32000,4299.244666109248,1320,1
24,3,32,4,1000,4.594231367111206,8000,1741.314130861959,32000,6965.256523447836,912,2
24,3,32,4,1000,5.553689479827881,8000,1440.4838493505285,32000,5761.935397402114,912,3
24,3,32,4,1000,6.172287225723267,8000,1296.1159627600712,32000,5184.463851040285,1080,4
24,3,32,4,1000,5.6426100730896,8000,1417.7835959555532,32000,5671.134383822213,1032,5
24,3,32,4,1000,4.946103096008301,8000,1617.4349472125468,32000,6469.739788850187,1056,6
20,5,32,8,1000,1.3351261615753174,4000,2995.9715531904444,32000,23967.772425523555,260,0
20,5,32,8,1000,1.2766125202178955,4000,3133.292159250694,32000,25066.337274005553,230,1
20,5,32,8,1000,1.9953908920288086,4000,2004.6197544447095,32000,16036.958035557676,260,2
20,5,32,8,1000,1.3532145023345947,4000,2955.924573006803,32000,23647.396584054422,240,3
20,5,32,8,1000,1.8431544303894043,4000,2170.192542767519,32000,17361.540342140153,320,4
20,5,32,8,1000,1.6155097484588623,4000,2475.998677083722,32000,19807.989416669778,300,5
20,5,32,8,1000,2.139545202255249,4000,1869.556200908345,32000,14956.44960726676,280,6
7,1,32,8,1000,1.5520212650299072,4000,2577.2842744670256,32000,20618.274195736205,232,0
7,1,32,8,1000,2.202946424484253,4000,1815.750013501335,32000,14526.00010801068,220,1
7,1,32,8,1000,0.9533276557922363,4000,4195.82918390835,32000,33566.6334712668,352,2
7,1,32,8,1000,1.9367156028747559,4000,2065.352287172477,32000,16522.818297379818,352,3
7,1,32,8,1000,1.9865334033966064,4000,2013.5578858934546,32000,16108.463087147637,280,4
7,1,32,8,1000,1.4577813148498535,4000,2743.8957813861034,32000,21951.166251088827,256,5
7,1,32,8,1000,2.026732921600342,4000,1973.6196897820823,32000,15788.957518256659,208,6
30,7,32,8,1000,1.3591411113739014,4000,2943.0351024821553,32000,23544.280819857242,250,0
30,7,32,8,1000,1.4535455703735352,4000,2751.891706410052,32000,22015.133651280416,300,1
30,7,32,8,1000,2.4428327083587646,4000,1637.4432789904101,32000,13099.546231923281,220,2
30,7,32,8,1000,1.9712941646575928,4000,2029.123847528249,32000,16232.990780225991,320,3
30,7,32,8,1000,2.3252241611480713,4000,1720.2642510066703,32000,13762.114008053362,160,4
30,7,32,8,1000,1.2690420150756836,4000,3151.9839000456154,32000,25215.871200364923,310,5
30,7,32,8,1000,1.6468093395233154,4000,2428.939345921998,32000,19431.514767375986,290,6
12,3,32,8,1000,1.3816661834716797,4000,2895.0552947234296,32000,23160.442357787437,240,0
12,3,32,8,1000,1.934772253036499,4000,2067.426795956093,32000,16539.414367648744,300,1
12,3,32,8,1000,1.457561731338501,4000,2744.309152742875,32000,21954.473221943,230,2
12,3,32,8,1000,1.393369436264038,4000,2870.739012852881,32000,22965.912102823047,320,3
12,3,32,8,1000,1.9028229713439941,4000,2102.139852334627,32000,16817.118818677016,160,4
12,3,32,8,1000,2.158372640609741,4000,1853.2481021766464,32000,14825.984817413171,310,5
12,3,32,8,1000,2.0400047302246094,4000,1960.7797671918097,32000,15686.238137534478,300,6
28,7,32,8,1000,1.7988433837890625,4000,2223.6510615918364,32000,17789.20849273469,240,0
28,7,32,8,1000,1.4376816749572754,4000,2782.257066828699,32000,22258.05653462959,280,1
28,7,32,8,1000,2.470719575881958,4000,1618.9615523534856,32000,12951.692418827884,260,2
28,7,32,8,1000,1.8985774517059326,4000,2106.840569714905,32000,16854.72455771924,240,3
28,7,32,8,1000,2.3120932579040527,4000,1730.0340227738304,32000,13840.272182190643,320,4
28,7,32,8,1000,1.3092679977416992,4000,3055.1422679691477,32000,24441.13814375318,270,5
28,7,32,8,1000,1.7301018238067627,4000,2312.0026491844014,32000,18496.02119347521,310,6
25,6,32,8,1000,1.378251552581787,4000,2902.227820826369,32000,23217.822566610954,292,0
25,6,32,8,1000,1.3150956630706787,4000,3041.6038257325035,32000,24332.83060586003,268,1
25,6,32,8,1000,1.6851727962493896,4000,2373.6438238871488,32000,18989.15059109719,244,2
25,6,32,8,1000,1.7182302474975586,4000,2327.9767108195338,32000,18623.81368655627,244,3
25,6,32,8,1000,1.5849814414978027,4000,2523.688855448056,32000,20189.51084358445,256,4
25,6,32,8,1000,2.373513698577881,4000,1685.2651840166955,32000,13482.121472133564,244,5
25,6,32,8,1000,1.885270118713379,4000,2121.7118758185375,32000,16973.6950065483,304,6
23,5,32,8,1000,1.640204668045044,4000,2438.7200438635446,32000,19509.760350908356,260,0
23,5,32,8,1000,1.3977551460266113,4000,2861.7315495999223,32000,22893.85239679938,290,1
23,5,32,8,1000,2.125579357147217,4000,1881.8398788782374,32000,15054.7190310259,290,2
23,5,32,8,1000,1.385800838470459,4000,2886.4176503276576,32000,23091.34120262126,290,3
23,5,32,8,1000,1.7995109558105469,4000,2222.826144561201,32000,17782.60915648961,260,4
23,5,32,8,1000,1.6123809814453125,4000,2480.8032630194284,32000,19846.426104155427,210,5
23,5,32,8,1000,2.224013090133667,4000,1798.5505650776513,32000,14388.40452062121,330,6
26,6,32,8,1000,2.0313825607299805,4000,1969.102264303477,32000,15752.818114427817,290,0
26,6,32,8,1000,1.3740191459655762,4000,2911.1675857973914,32000,23289.34068637913,270,1
26,6,32,8,1000,1.7052955627441406,4000,2345.6344386208625,32000,18765.0755089669,250,2
26,6,32,8,1000,1.7878055572509766,4000,2237.3797775584776,32000,17899.03822046782,230,3
26,6,32,8,1000,1.454421043395996,4000,2750.235234949717,32000,22001.881879597735,260,4
26,6,32,8,1000,2.4582412242889404,4000,1627.1796113731766,32000,13017.436890985413,220,5
26,6,32,8,1000,1.8278179168701172,4000,2188.4017894131607,32000,17507.214315305286,330,6
6,1,32,8,1000,1.9822206497192383,4000,2017.938820568013,32000,16143.510564544104,290,0
6,1,32,8,1000,2.1943790912628174,4000,1822.8390964562495,32000,14582.712771649996,270,1
6,1,32,8,1000,0.9387633800506592,4000,4260.924621691299,32000,34087.39697353039,250,2
6,1,32,8,1000,1.9365653991699219,4000,2065.5124798339043,32000,16524.099838671234,240,3
6,1,32,8,1000,1.9960567951202393,4000,2003.950994670493,32000,16031.607957363944,250,4
6,1,32,8,1000,1.4013471603393555,4000,2854.396193325389,32000,22835.169546603112,220,5
6,1,32,8,1000,2.1042754650115967,4000,1900.8918112239435,32000,15207.134489791548,330,6
1,0,32,8,1000,1.2234008312225342,4000,3269.574368363665,32000,26156.59494690932,290,0
1,0,32,8,1000,1.8254854679107666,4000,2191.197941760623,32000,17529.583534084984,270,1
1,0,32,8,1000,1.5870752334594727,4000,2520.3594106127443,32000,20162.875284901955,250,2
1,0,32,8,1000,1.6385715007781982,4000,2441.1507206736483,32000,19529.205765389186,240,3
1,0,32,8,1000,1.119018316268921,4000,3574.561686654936,32000,28596.493493239486,250,4
1,0,32,8,1000,2.207455635070801,4000,1812.0409472563222,32000,14496.327578050577,220,5
1,0,32,8,1000,2.0791285037994385,4000,1923.8830080441517,32000,15391.064064353213,330,6
0,0,32,8,1000,1.8084125518798828,4000,2211.8846697021186,32000,17695.07735761695,256,0
0,0,32,8,1000,1.871851921081543,4000,2136.921171461484,32000,17095.36937169187,256,1
0,0,32,8,1000,1.5559308528900146,4000,2570.8083315979798,32000,20566.466652783838,256,2
0,0,32,8,1000,1.6471424102783203,4000,2428.4481870174864,32000,19427.58549613989,268,3
