id,node,batchsize,delay,tx,send,round
31,32,3000,2.51814603805542,60000,330,4
31,32,3000,1.4638919830322266,72000,250,5
31,32,3000,1.946969985961914,84000,310,6
18,32,3000,2.1411309242248535,12000,240,0
18,32,3000,1.5485131740570068,24000,300,1
18,32,3000,2.0448191165924072,36000,220,2
18,32,3000,1.910872459411621,48000,270,3
18,32,3000,1.8739991188049316,60000,340,4
18,32,3000,1.5204241275787354,72000,240,5
18,32,3000,2.244959592819214,84000,310,6
5,32,3000,1.5418446063995361,12000,250,0
5,32,3000,1.876746654510498,24000,230,1
5,32,3000,1.4433908462524414,36000,320,2
5,32,3000,2.1499969959259033,48000,260,3
5,32,3000,2.271625518798828,60000,270,4
5,32,3000,1.5544960498809814,72000,230,5
5,32,3000,2.295872211456299,84000,220,6
24,32,3000,1.560821533203125,12000,292,0
24,32,3000,1.3606970310211182,24000,196,1
24,32,3000,2.060088872909546,36000,328,2
24,32,3000,1.9540321826934814,48000,304,3
24,32,3000,2.4421191215515137,60000,232,4
24,32,3000,2.703686475753784,69000,244,5
24,32,3000,2.121772527694702,78000,316,6
20,32,4000,1.711778163909912,16000,260,0
20,32,4000,1.6905930042266846,32000,260,1
20,32,4000,2.191600799560547,48000,240,2
20,32,4000,1.940617322921753,60000,270,3
20,32,4000,1.7543671131134033,72000,320,4
20,32,4000,2.3742146492004395,84000,270,5
20,32,4000,3.0885190963745117,96000,260,6
7,32,4000,1.7473957538604736,16000,232,0
7,32,4000,1.9626481533050537,32000,220,1
7,32,4000,1.3522088527679443,48000,352,2
7,32,4000,2.007457971572876,64000,352,3
7,32,4000,2.255817174911499,80000,280,4
7,32,4000,2.4331324100494385,96000,256,5
7,32,4000,2.4563937187194824,112000,208,6
30,32,4000,1.3056447505950928,16000,240,0
30,32,4000,1.6273117065429688,32000,300,1
30,32,4000,2.9897141456604004,48000,230,2
30,32,4000,2.0804646015167236,64000,240,3
30,32,4000,3.0297739505767822,80000,250,4
30,32,4000,1.9637620449066162,96000,310,5
30,32,4000,1.9154052734375,112000,320,6
12,32,4000,1.48838210105896,16000,240,0
12,32,4000,2.3834962844848633,32000,280,1
12,32,4000,1.6773598194122314,48000,250,2
12,32,4000,2.024489164352417,64000,240,3
12,32,4000,1.9995205402374268,80000,250,4
12,32,4000,2.5999810695648193,96000,310,5
12,32,4000,2.624697685241699,112000,320,6
28,32,4000,1.8365342617034912,16000,240,0
28,32,4000,1.6786069869995117,32000,300,1
28,32,4000,2.5149803161621094,48000,230,2
28,32,4000,2.0038864612579346,64000,280,3
28,32,4000,2.7274372577667236,80000,300,4
28,32,4000,1.5174379348754883,96000,260,5
28,32,4000,2.0309252738952637,112000,310,6
25,32,4000,1.64634108543396,16000,292,0
25,32,4000,1.3859279155731201,32000,268,1
25,32,4000,1.788637399673462,48000,244,2
25,32,4000,2.2897138595581055,64000,244,3
25,32,4000,2.0084991455078125,80000,256,4
25,32,4000,2.627169132232666,96000,244,5
25,32,4000,2.042130947113037,112000,304,6
23,32,4000,1.797537088394165,16000,260,0
23,32,4000,1.9285566806793213,32000,290,1
23,32,4000,2.6319901943206787,48000,280,2
23,32,4000,2.5822858810424805,60000,300,3
23,32,4000,2.084284543991089,72000,210,4
23,32,4000,2.00358510017395,84000,250,5
23,32,4000,1.7513360977172852,96000,340,6
26,32,4000,2.0904488563537598,16000,360,0
26,32,4000,1.5495524406433105,32000,200,1
26,32,4000,2.801745891571045,48000,230,2
26,32,4000,2.5392069816589355,64000,260,3
26,32,4000,2.01796817779541,80000,250,4
26,32,4000,3.158637046813965,96000,260,5
26,32,4000,2.059609889984131,112000,290,6
6,32,4000,2.087026357650757,16000,360,0
6,32,4000,2.0866732597351074,32000,190,1
6,32,4000,1.3867778778076172,48000,230,2
6,32,4000,1.9399404525756836,64000,270,3
6,32,4000,2.365549087524414,80000,250,4
6,32,4000,2.356238603591919,96000,280,5
6,32,4000,3.0292344093322754,112000,280,6
1,32,4000,1.8265626430511475,16000,360,0
1,32,4000,1.9390671253204346,32000,190,1
1,32,4000,1.9546337127685547,48000,250,2
1,32,4000,1.7941420078277588,64000,250,3
1,32,4000,1.7277250289916992,80000,250,4
1,32,4000,2.5229105949401855,96000,270,5
1,32,4000,2.423776388168335,108000,280,6
0,32,4000,2.158599853515625,16000,256,0
0,32,4000,2.1589083671569824,32000,256,1
0,32,4000,2.1556363105773926,48000,256,2
0,32,4000,2.515075206756592,64000,268,3
0,32,4000,1.876514196395874,80000,304,4
0,32,4000,2.77143931388855,96000,304,5
0,32,4000,2.6688127517700195,108000,244,6
3,32,4000,1.464869737625122,16000,260,0
3,32,4000,1.978511095046997,32000,290,1
3,32,4000,1.994903802871704,48000,270,2
3,32,4000,2.0860233306884766,64000,300,3
3,32,4000,2.12921142578125,80000,220,4
3,32,4000,2.5232412815093994,96000,250,5
3,32,4000,2.386749744415283,108000,340,6
15,32,4000,1.7561593055725098,16000,260,0
15,32,4000,2.4184179306030273,32000,270,1
15,32,4000,1.7526094913482666,48000,230,2
15,32,4000,2.0548930168151855,64000,280,3
15,32,4000,1.9781396389007568,80000,300,4
15,32,4000,3.163839817047119,96000,280,5
15,32,4000,2.725224733352661,112000,260,6
16,32,4000,1.869508981704712,16000,230,0
16,32,4000,1.8734745979309082,32000,240,1
16,32,4000,2.1756796836853027,48000,330,2
16,32,4000,2.5572681427001953,64000,350,3
16,32,4000,1.9867708683013916,80000,290,4
16,32,4000,2.018771171569824,92000,270,5
16,32,4000,2.1845510005950928,104000,190,6
11,32,4000,1.9133999347686768,16000,244,0
11,32,4000,2.2387189865112305,32000,316,1
11,32,4000,1.6491312980651855,48000,220,2
11,32,4000,2.370220899581909,64000,268,3
11,32,4000,1.6734461784362793,80000,208,4
11,32,4000,1.9921977519989014,96000,328,5
11,32,4000,2.064096212387085,112000,304,6
10,32,4000,1.5293800830841064,16000,244,0
10,32,4000,2.2546231746673584,32000,292,1
10,32,4000,1.7215576171875,48000,232,2
10,32,4000,2.7221977710723877,64000,268,3
10,32,4000,1.5324351787567139,80000,316,4
10,32,4000,2.2964208126068115,96000,256,5
10,32,4000,2.9293854236602783,112000,316,6
17,32,4000,1.5710999965667725,16000,260,0
17,32,4000,1.6551756858825684,32000,230,1
17,32,4000,1.9246056079864502,48000,360,2
17,32,4000,2.051970958709717,64000,220,3
17,32,4000,2.2147066593170166,80000,250,4
17,32,4000,2.2880656719207764,92000,340,5
17,32,4000,2.2476582527160645,104000,260,6
2,32,4000,1.4606175422668457,16000,260,0
2,32,4000,2.02648663520813,32000,290,1
2,32,4000,1.949209451675415,48000,270,2
2,32,4000,1.6309754848480225,64000,290,3
2,32,4000,1.870901346206665,80000,220,4
2,32,4000,2.526075839996338,96000,260,5
2,32,4000,2.9353199005126953,108000,340,6
13,32,4000,1.4766502380371094,16000,300,0
13,32,4000,2.049506902694702,32000,170,1
13,32,4000,1.9187066555023193,48000,320,2
13,32,4000,2.3759195804595947,64000,250,3
13,32,4000,2.4080629348754883,80000,220,4
13,32,4000,2.7086825370788574,96000,290,5
13,32,4000,2.526461362838745,112000,220,6
21,32,4000,1.7238171100616455,16000,268,0
21,32,4000,2.0635292530059814,32000,220,1
21,32,4000,2.008910894393921,48000,328,2
21,32,4000,1.8563623428344727,60000,256,3
21,32,4000,1.8186523914337158,72000,244,4
21,32,4000,1.8876001834869385,84000,328,5
21,32,4000,1.8639576435089111,96000,268,6
14,32,4000,1.89894700050354,16000,256,0
14,32,4000,2.1582369804382324,32000,304,1
14,32,4000,2.234219789505005,48000,268,2
14,32,4000,2.0762217044830322,64000,304,3
14,32,4000,2.5223565101623535,80000,244,4
14,32,4000,2.6673128604888916,96000,232,5
14,32,4000,2.3574631214141846,112000,340,6
9,32,4000,2.031764507293701,16000,260,0
9,32,4000,2.140737771987915,32000,260,1
9,32,4000,1.6656742095947266,48000,240,2
9,32,4000,2.4165072441101074,64000,280,3
9,32,4000,1.7202248573303223,80000,310,4
9,32,4000,1.9204442501068115,96000,280,5
9,32,4000,2.2050373554229736,112000,250,6
22,32,4000,1.5035700798034668,16000,230,0
22,32,4000,1.5895819664001465,32000,240,1
22,32,4000,2.533132791519165,48000,330,2
22,32,4000,2.628443479537964,60000,350,3
22,32,4000,1.8524298667907715,72000,290,4
22,32,4000,1.917815923690796,84000,270,5
22,32,4000,2.0531392097473145,96000,200,6
8,32,4000,1.544508934020996,16000,230,0
8,32,4000,2.2268176078796387,32000,290,1
8,32,4000,2.2382099628448486,48000,250,2
8,32,4000,3.1504316329956055,64000,230,3
8,32,4000,1.6648244857788086,80000,260,4
8,32,4000,2.0867397785186768,96000,310,5
8,32,4000,2.443195104598999,112000,320,6
19,32,4000,1.632002830505371,16000,260,0
19,32,4000,1.6810147762298584,32000,230,1
19,32,4000,1.9814419746398926,48000,360,2
19,32,4000,2.092153787612915,64000,220,3
19,32,4000,2.0740692615509033,80000,250,4
19,32,4000,2.578211545944214,92000,330,5
19,32,4000,3.2310259342193604,104000,270,6
4,32,4000,2.0211472511291504,16000,300,0
4,32,4000,2.0318500995635986,32000,170,1
4,32,4000,1.3278605937957764,48000,320,2
4,32,4000,1.9487040042877197,64000,250,3
4,32,4000,2.2877793312072754,80000,220,4
4,32,4000,1.6655113697052002,96000,300,5
4,32,4000,2.4073939323425293,112000,210,6
27,32,4000,1.8890931606292725,16000,310,0
27,32,4000,1.5649194717407227,32000,160,1
27,32,4000,1.7478606700897217,48000,320,2
27,32,4000,2.5765271186828613,64000,250,3
27,32,4000,2.592677354812622,80000,220,4
27,32,4000,2.6846210956573486,96000,280,5
27,32,4000,2.15794038772583,112000,230,6
29,32,4000,1.8649859428405762,16000,240,0
29,32,4000,1.8686878681182861,32000,220,1
29,32,4000,2.7179112434387207,48000,340,2
29,32,4000,2.237913131713867,64000,350,3
29,32,4000,2.763198137283325,80000,290,4
29,32,4000,1.772599220275879,96000,280,5
29,32,4000,2.12998628616333,112000,180,6
31,32,4000,1.3235557079315186,16000,240,0
31,32,4000,1.453575611114502,32000,300,1
31,32,4000,2.699313163757324,48000,230,2
31,32,4000,2.076746702194214,64000,270,3
31,32,4000,2.9003078937530518,80000,320,4
31,32,4000,1.6725735664367676,96000,250,5
31,32,4000,1.977830410003662,112000,310,6
18,32,4000,2.314680337905884,16000,240,0
18,32,4000,1.7589921951293945,32000,300,1
18,32,4000,2.5793023109436035,48000,230,2
18,32,4000,2.4538064002990723,64000,270,3
18,32,4000,2.2496871948242188,80000,310,4
18,32,4000,2.561387300491333,92000,260,5
18,32,4000,2.6806600093841553,104000,310,6
5,32,4000,1.6646556854248047,16000,260,0
5,32,4000,1.993675708770752,32000,230,1
5,32,4000,1.7759451866149902,48000,370,2
5,32,4000,2.650587558746338,64000,200,3
5,32,4000,2.4258692264556885,80000,260,4
5,32,4000,1.699162483215332,96000,330,5
5,32,4000,2.3524086475372314,112000,270,6
24,32,4000,1.6627724170684814,16000,292,0
24,32,4000,1.4404776096343994,32000,196,1
24,32,4000,2.318777561187744,48000,292,2
24,32,4000,2.2232718467712402,64000,268,3
24,32,4000,2.2856554985046387,80000,232,4
24,32,4000,3.2322089672088623,96000,268,5
24,32,4000,2.20373797416687,112000,232,6
20,32,5000,1.5945501327514648,20000,240,0
20,32,5000,1.7593822479248047,40000,270,1
20,32,5000,2.0975563526153564,60000,250,2
20,32,5000,1.8608882427215576,80000,280,3
20,32,5000,2.0309150218963623,100000,320,4
20,32,5000,1.97483229637146,120000,290,5
20,32,5000,2.819765090942383,140000,240,6
7,32,5000,1.937185287475586,20000,232,0
7,32,5000,2.2109992504119873,40000,220,1
7,32,5000,2.0171430110931396,60000,352,2
7,32,5000,2.362499475479126,80000,352,3
7,32,5000,2.3076915740966797,100000,280,4
7,32,5000,2.2844631671905518,120000,256,5
7,32,5000,2.7700724601745605,135000,208,6
30,32,5000,1.6064810752868652,20000,240,0
30,32,5000,1.8772757053375244,40000,360,1
30,32,5000,2.6212894916534424,60000,170,2
30,32,5000,2.366729974746704,80000,250,3
30,32,5000,3.032520055770874,100000,240,4
30,32,5000,2.3094799518585205,120000,360,5
30,32,5000,2.385205030441284,140000,280,6
12,32,5000,1.7916638851165771,20000,240,0
12,32,5000,2.3703675270080566,40000,360,1
12,32,5000,1.7847299575805664,60000,170,2
12,32,5000,1.7746062278747559,80000,260,3
12,32,5000,2.5202627182006836,100000,230,4
12,32,5000,2.098111152648926,115000,350,5
12,32,5000,2.2123520374298096,130000,310,6
28,32,5000,1.4072294235229492,20000,240,0
28,32,5000,1.954559564590454,40000,310,1
28,32,5000,2.6598803997039795,60000,220,2
28,32,5000,2.7334108352661133,80000,250,3
28,32,5000,2.839099168777466,100000,320,4
28,32,5000,2.415510892868042,120000,250,5
28,32,5000,1.9684441089630127,140000,250,6
25,32,5000,1.9149158000946045,20000,292,0
25,32,5000,1.4865872859954834,40000,268,1
25,32,5000,1.8415837287902832,60000,244,2
25,32,5000,2.3113961219787598,80000,244,3
25,32,5000,2.1664180755615234,100000,256,4
25,32,5000,2.7763988971710205,120000,244,5
25,32,5000,2.339799642562866,140000,328,6
23,32,5000,2.0590951442718506,20000,240,0
23,32,5000,2.23738431930542,40000,310,1
23,32,5000,2.9077491760253906,60000,290,2
23,32,5000,2.1160647869110107,80000,290,3
23,32,5000,2.0404562950134277,100000,220,4
23,32,5000,2.4747748374938965,120000,260,5
23,32,5000,3.185110092163086,140000,290,6
26,32,5000,2.282212018966675,20000,310,0
26,32,5000,1.473252296447754,40000,250,1
26,32,5000,1.9199490547180176,60000,240,2
26,32,5000,2.3111541271209717,80000,250,3
26,32,5000,1.9927723407745361,100000,250,4
26,32,5000,2.8564929962158203,120000,250,5
26,32,5000,3.309778928756714,140000,330,6
6,32,5000,1.3951671123504639,20000,290,0
6,32,5000,2.294151782989502,40000,270,1
6,32,5000,1.882890224456787,60000,240,2
6,32,5000,1.7659657001495361,80000,250,3
6,32,5000,2.223919630050659,100000,250,4
6,32,5000,2.043388605117798,120000,250,5
6,32,5000,2.9934239387512207,135000,330,6
1,32,5000,1.70804762840271,20000,290,0
1,32,5000,2.6834702491760254,40000,270,1
1,32,5000,2.1387765407562256,60000,240,2
1,32,5000,1.9744431972503662,80000,250,3
1,32,5000,1.936835527420044,100000,250,4
1,32,5000,2.8382065296173096,120000,250,5
1,32,5000,2.8691048622131348,135000,330,6
0,32,5000,1.7102103233337402,20000,256,0
0,32,5000,2.0140976905822754,40000,256,1
0,32,5000,1.7783973217010498,60000,256,2
0,32,5000,2.2596616744995117,80000,268,3
0,32,5000,2.617394208908081,100000,304,4
0,32,5000,3.1267385482788086,120000,304,5
0,32,5000,2.70723819732666,135000,244,6
3,32,5000,2.2060415744781494,20000,240,0
3,32,5000,2.1905033588409424,40000,310,1
3,32,5000,2.1714484691619873,60000,300,2
3,32,5000,2.0376222133636475,80000,280,3
3,32,5000,1.8639717102050781,100000,220,4
3,32,5000,2.4414145946502686,120000,260,5
3,32,5000,2.3607616424560547,135000,290,6
15,32,5000,1.7481088638305664,20000,240,0
15,32,5000,2.0273046493530273,40000,270,1
15,32,5000,2.1368627548217773,60000,250,2
15,32,5000,1.719651460647583,80000,290,3
15,32,5000,2.444913864135742,100000,290,4
15,32,5000,2.293626546859741,115000,310,5
15,32,5000,2.126270294189453,130000,240,6
16,32,5000,1.782555341720581,20000,230,0
16,32,5000,2.348050594329834,40000,220,1
16,32,5000,2.7214810848236084,60000,330,2
16,32,5000,2.290210723876953,80000,360,3
16,32,5000,2.221726417541504,100000,290,4
16,32,5000,2.557814598083496,120000,330,5
16,32,5000,2.8031177520751953,140000,150,6
11,32,5000,1.4771816730499268,20000,244,0
11,32,5000,2.359467029571533,40000,316,1
11,32,5000,1.6246438026428223,60000,220,2
11,32,5000,2.5677573680877686,80000,268,3
11,32,5000,1.7509791851043701,100000,208,4
11,32,5000,2.2311153411865234,120000,328,5
11,32,5000,2.393747091293335,140000,316,6
10,32,5000,1.5129106044769287,20000,244,0
10,32,5000,2.5757172107696533,40000,292,1
10,32,5000,3.183151960372925,60000,232,2
10,32,5000,2.784822940826416,80000,268,3
10,32,5000,2.179004669189453,100000,316,4
10,32,5000,2.8213207721710205,120000,244,5
10,32,5000,2.539731979370117,140000,244,6
17,32,5000,1.6470649242401123,20000,280,0
17,32,5000,1.7587199211120605,40000,200,1
17,32,5000,1.982020378112793,60000,340,2
17,32,5000,2.32962703704834,80000,240,3
17,32,5000,2.1678881645202637,100000,240,4
17,32,5000,1.943694829940796,120000,240,5
17,32,5000,2.3447928428649902,140000,240,6
2,32,5000,1.882918119430542,20000,250,0
2,32,5000,2.54217791557312,40000,300,1
2,32,5000,1.7621238231658936,60000,300,2
2,32,5000,2.2202818393707275,80000,270,3
2,32,5000,1.914609670639038,100000,230,4
2,32,5000,2.405919075012207,120000,260,5
2,32,5000,3.0168943405151367,135000,290,6
13,32,5000,1.6755492687225342,20000,290,0
13,32,5000,2.0474140644073486,40000,200,1
13,32,5000,2.0564188957214355,60000,300,2
13,32,5000,2.344219446182251,80000,290,3
13,32,5000,2.9452900886535645,100000,210,4
13,32,5000,3.274564504623413,115000,270,5
13,32,5000,2.78548002243042,130000,280,6
21,32,5000,1.787048101425171,20000,268,0
21,32,5000,1.707364797592163,40000,220,1
21,32,5000,2.1498939990997314,60000,328,2
21,32,5000,1.9624066352844238,80000,256,3
21,32,5000,2.0924012660980225,100000,244,4
21,32,5000,2.1942496299743652,120000,220,5
21,32,5000,2.913778305053711,140000,256,6
14,32,5000,2.070040702819824,20000,256,0
14,32,5000,2.1020402908325195,40000,304,1
14,32,5000,1.7747719287872314,60000,268,2
14,32,5000,2.321601390838623,80000,304,3
14,32,5000,3.1079607009887695,100000,244,4
14,32,5000,3.380577564239502,115000,232,5
14,32,5000,2.5431063175201416,130000,340,6
9,32,5000,1.7463874816894531,20000,240,0
9,32,5000,2.3722245693206787,40000,270,1
9,32,5000,2.2954039573669434,60000,260,2
9,32,5000,2.9271750450134277,80000,270,3
9,32,5000,1.9646029472351074,100000,310,4
9,32,5000,2.6363792419433594,120000,300,5
9,32,5000,2.4874651432037354,140000,240,6
22,32,5000,1.60640287399292,20000,220,0
22,32,5000,1.826465129852295,40000,230,1
22,32,5000,2.1724419593811035,60000,330,2
22,32,5000,2.2108168601989746,80000,360,3
22,32,5000,1.968897819519043,100000,280,4
22,32,5000,2.016465902328491,120000,330,5
22,32,5000,4.0370519161224365,140000,160,6
8,32,5000,1.6913118362426758,20000,240,0
8,32,5000,2.3455398082733154,40000,360,1
8,32,5000,1.9457252025604248,60000,170,2
8,32,5000,2.642306327819824,80000,260,3
8,32,5000,1.7031195163726807,100000,230,4
8,32,5000,2.2047502994537354,120000,350,5
8,32,5000,2.256330728530884,140000,300,6
19,32,5000,1.7016186714172363,20000,280,0
19,32,5000,1.9519784450531006,40000,200,1
19,32,5000,2.3617210388183594,60000,340,2
19,32,5000,2.0902462005615234,80000,250,3
19,32,5000,2.9095282554626465,100000,230,4
19,32,5000,1.9292993545532227,120000,240,5
19,32,5000,3.177696943283081,140000,240,6
4,32,5000,1.6915459632873535,20000,290,0
4,32,5000,2.289271831512451,40000,200,1
4,32,5000,1.972214698791504,60000,300,2
4,32,5000,2.5313031673431396,80000,280,3
4,32,5000,2.5225327014923096,100000,210,4
4,32,5000,1.8169834613800049,120000,280,5
4,32,5000,2.736168622970581,135000,290,6
27,32,5000,2.225498676300049,20000,270,0
27,32,5000,1.8423190116882324,40000,220,1
27,32,5000,1.8047552108764648,60000,300,2
27,32,5000,2.4175708293914795,80000,290,3
27,32,5000,2.131772994995117,100000,210,4
27,32,5000,2.9848527908325195,120000,270,5
27,32,5000,2.7180569171905518,140000,280,6
29,32,5000,1.6959164142608643,20000,230,0
29,32,5000,2.2741963863372803,40000,220,1
29,32,5000,2.792818307876587,60000,330,2
29,32,5000,3.106539487838745,80000,360,3
29,32,5000,2.647447109222412,100000,290,4
29,32,5000,1.675976037979126,120000,330,5
29,32,5000,3.1508595943450928,140000,150,6
31,32,5000,1.465641736984253,20000,240,0
31,32,5000,1.6392760276794434,40000,310,1
31,32,5000,2.4393198490142822,60000,220,2
31,32,5000,2.382117986679077,80000,250,3
31,32,5000,2.6814239025115967,100000,320,4
31,32,5000,1.7648053169250488,120000,250,5
31,32,5000,1.9327800273895264,140000,240,6
18,32,5000,2.3484256267547607,20000,240,0
18,32,5000,1.9677424430847168,40000,310,1
18,32,5000,2.041006326675415,60000,220,2
18,32,5000,2.1217856407165527,80000,250,3
18,32,5000,2.3261070251464844,100000,320,4
18,32,5000,2.3412463665008545,120000,250,5
18,32,5000,2.1976711750030518,140000,240,6
5,32,5000,1.5084164142608643,20000,280,0
5,32,5000,2.1995410919189453,40000,200,1
5,32,5000,2.344567060470581,60000,330,2
5,32,5000,1.993804693222046,80000,260,3
5,32,5000,2.7731926441192627,100000,240,4
5,32,5000,1.8441810607910156,120000,230,5
5,32,5000,2.657474994659424,135000,240,6
24,32,5000,1.6810369491577148,20000,292,0
24,32,5000,1.9445738792419434,40000,196,1
24,32,5000,1.771188497543335,60000,292,2
24,32,5000,2.3103067874908447,80000,280,3
24,32,5000,1.956500768661499,100000,244,4
24,32,5000,2.8428268432617188,120000,256,5
24,32,5000,2.307257652282715,140000,292,6
20,64,1000,3.7313880920410156,8000,6620,0
20,64,1000,9.841044664382935,16000,6960,1
20,64,1000,6.8800575733184814,24000,6520,2
20,64,1000,5.587047338485718,32000,6700,3
20,64,1000,7.4098286628723145,40000,6660,4
20,64,1000,6.7700488567352295,48000,6730,5
20,64,1000,6.66548752784729,56000,6740,6
7,64,1000,6.295017957687378,8000,662,0
7,64,1000,7.069673776626587,16000,697,1
7,64,1000,9.826141357421875,24000,650,2
7,64,1000,4.6389429569244385,32000,670,3
7,64,1000,9.891938209533691,40000,668,4
7,64,1000,6.695180892944336,48000,671,5
7,64,1000,6.704775810241699,56000,675,6
30,64,1000,5.250789403915405,8000,6760,0
30,64,1000,8.977022409439087,16000,6830,1
30,64,1000,6.1048500537872314,24000,6760,2
30,64,1000,6.9130308628082275,32000,6720,3
30,64,1000,7.550838947296143,40000,6830,4
30,64,1000,6.901214599609375,48000,6860,5
30,64,1000,6.319736480712891,56000,6820,6
12,64,1000,7.31299090385437,8000,6760,0
12,64,1000,5.488062143325806,16000,6830,1
12,64,1000,6.203746795654297,24000,6760,2
12,64,1000,7.0366291999816895,32000,6730,3
12,64,1000,6.957220554351807,40000,6820,4
12,64,1000,7.330631256103516,48000,6870,5
12,64,1000,7.349626541137695,56000,6800,6
28,64,1000,5.350073575973511,8000,6900,0
28,64,1000,8.771547555923462,16000,6730,1
28,64,1000,5.832258224487305,24000,6480,2
28,64,1000,7.090755462646484,32000,6580,3
28,64,1000,7.212678670883179,40000,6780,4
28,64,1000,6.9202868938446045,48000,6660,5
28,64,1000,6.309012174606323,56000,6810,6
25,64,1000,5.223167419433594,8000,676,0
25,64,1000,8.792580604553223,16000,683,1
25,64,1000,5.957757234573364,24000,676,2
25,64,1000,6.991602420806885,32000,672,3
25,64,1000,7.8069281578063965,40000,683,4
25,64,1000,6.770083665847778,48000,687,5
25,64,1000,6.393739938735962,56000,678,6
23,64,1000,3.5274322032928467,8000,6900,0
23,64,1000,9.87370777130127,16000,6730,1
23,64,1000,6.947585344314575,24000,6470,2
23,64,1000,5.48730206489563,32000,6590,3
23,64,1000,7.366075754165649,40000,6780,4
23,64,1000,6.5712573528289795,48000,6660,5
23,64,1000,7.368791818618774,56000,6820,6
26,64,1000,4.8576483726501465,8000,6760,0
26,64,1000,8.710165023803711,16000,6840,1
26,64,1000,5.872009515762329,24000,6750,2
26,64,1000,7.211697816848755,32000,6710,3
26,64,1000,7.41672158241272,40000,6850,4
26,64,1000,6.770406007766724,48000,6860,5
26,64,1000,6.296270370483398,56000,6800,6
6,64,1000,5.256953716278076,8000,6760,0
6,64,1000,7.230687379837036,16000,6840,1
6,64,1000,9.906179904937744,24000,6750,2
6,64,1000,4.948548316955566,32000,6720,3
6,64,1000,9.695552825927734,40000,6830,4
6,64,1000,6.473523139953613,48000,6870,5
6,64,1000,6.978634595870972,56000,6780,6
1,64,1000,5.86476731300354,8000,6760,0
1,64,1000,7.1453516483306885,16000,6840,1
1,64,1000,9.669346570968628,24000,6750,2
1,64,1000,5.189633369445801,32000,6720,3
1,64,1000,9.761935710906982,40000,6840,4
1,64,1000,6.416255712509155,48000,6860,5
1,64,1000,6.771103858947754,56000,6790,6
0,64,1000,5.341616868972778,8000,6632,0
0,64,1000,7.375615119934082,16000,6944,1
0,64,1000,9.731241941452026,24000,6560,2
0,64,1000,4.907437086105347,32000,6656,3
0,64,1000,9.65938687324524,40000,6680,4
0,64,1000,6.87114691734314,48000,6728,5
0,64,1000,6.500324964523315,56000,6728,6
3,64,1000,5.489802122116089,8000,6900,0
3,64,1000,7.242124080657959,16000,6730,1
3,64,1000,9.608580350875854,24000,6470,2
3,64,1000,4.818557500839233,32000,6590,3
3,64,1000,9.753511667251587,40000,6780,4
3,64,1000,6.7410759925842285,48000,6660,5
3,64,1000,6.8193888664245605,56000,6820,6
15,64,1000,8.230359077453613,8000,6620,0
15,64,1000,5.512584209442139,16000,6960,1
15,64,1000,6.203502178192139,24000,6520,2
15,64,1000,6.880709648132324,32000,6700,3
15,64,1000,7.357698202133179,40000,6660,4
15,64,1000,7.042721748352051,48000,6730,5
15,64,1000,7.433403730392456,56000,6760,6
16,64,1000,4.091214895248413,8000,6620,0
16,64,1000,9.879741191864014,16000,6960,1
16,64,1000,6.919367790222168,24000,6510,2
16,64,1000,5.743103981018066,32000,6700,3
16,64,1000,7.3182055950164795,40000,6670,4
16,64,1000,6.785607576370239,48000,6730,5
16,64,1000,6.446584463119507,56000,6740,6
11,64,1000,7.8546905517578125,8000,6752,0
11,64,1000,5.385459661483765,16000,6848,1
11,64,1000,6.237895727157593,24000,6752,2
11,64,1000,7.002239465713501,32000,6752,3
11,64,1000,6.82926082611084,40000,6800,4
11,64,1000,7.370136260986328,48000,6848,5
11,64,1000,7.4987874031066895,56000,6848,6
10,64,1000,7.2356483936309814,8000,6896,0
10,64,1000,5.339717149734497,16000,6728,1
10,64,1000,6.19624924659729,24000,6488,2
10,64,1000,6.93770432472229,32000,6608,3
10,64,1000,7.020191192626953,40000,6752,4
10,64,1000,8.26273798942566,48000,6656,5
10,64,1000,7.2053916454315186,56000,6824,6
17,64,1000,3.73663067817688,8000,6670,0
17,64,1000,10.246192693710327,16000,6900,1
17,64,1000,6.590195178985596,24000,6520,2
17,64,1000,5.557793855667114,32000,6510,3
17,64,1000,7.40084171295166,40000,6670,4
17,64,1000,6.595072507858276,48000,6640,5
17,64,1000,6.560361623764038,56000,6660,6
2,64,1000,5.594326019287109,8000,6900,0
2,64,1000,7.059669494628906,16000,6730,1
2,64,1000,9.920153141021729,24000,6480,2
2,64,1000,4.717348575592041,32000,6580,3
2,64,1000,9.528029203414917,40000,6780,4
2,64,1000,6.949238061904907,48000,6660,5
2,64,1000,7.038663148880005,56000,6820,6
13,64,1000,8.029015302658081,8000,6650,0
13,64,1000,5.456659317016602,16000,6920,1
13,64,1000,6.07538366317749,24000,6520,2
13,64,1000,7.0068039894104,32000,6510,3
13,64,1000,7.125089168548584,40000,6670,4
13,64,1000,7.4129297733306885,48000,6640,5
13,64,1000,7.923316955566406,56000,6660,6
21,64,1000,3.6561942100524902,8000,667,0
21,64,1000,9.80857801437378,16000,690,1
21,64,1000,6.8012144565582275,24000,652,2
21,64,1000,5.54436469078064,32000,651,3
21,64,1000,7.321558237075806,40000,667,4
21,64,1000,6.434135913848877,48000,664,5
21,64,1000,6.697729110717773,56000,666,6
14,64,1000,7.451157093048096,8000,690,0
14,64,1000,5.458265781402588,16000,671,1
14,64,1000,6.26188325881958,24000,649,2
