id,shard_id,node,shard,batchsize,delay,tx,tps,total_tx,total_tps,send,round
7,1,32,8,5000,1.937185287475586,20000,10324.257637772327,160000,82594.06110217862,232,0
7,1,32,8,5000,2.2109992504119873,20000,9045.68375419996,160000,72365.47003359967,220,1
7,1,32,8,5000,2.0171430110931396,20000,9915.013407582592,160000,79320.10726066073,352,2
7,1,32,8,5000,2.362499475479126,20000,8465.610345138344,160000,67724.88276110675,352,3
7,1,32,8,5000,2.3076915740966797,20000,8666.66942172668,160000,69333.35537381344,280,4
7,1,32,8,5000,2.2844631671905518,20000,8754.7920611021,160000,70038.3364888168,256,5
7,1,32,8,5000,2.7700724601745605,15000,5415.020803843792,120000,43320.16643075034,208,6
30,7,32,8,5000,1.6064810752868652,20000,12449.570871184182,160000,99596.56696947345,240,0
30,7,32,8,5000,1.8772757053375244,20000,10653.736125778129,160000,85229.88900622503,360,1
30,7,32,8,5000,2.6212894916534424,20000,7629.832593341116,160000,61038.66074672893,170,2
30,7,32,8,5000,2.366729974746704,20000,8450.47817596533,160000,67603.82540772264,250,3
30,7,32,8,5000,3.032520055770874,20000,6595.174848700531,160000,52761.398789604245,240,4
30,7,32,8,5000,2.3094799518585205,20000,8659.958266321079,160000,69279.66613056863,360,5
30,7,32,8,5000,2.385205030441284,20000,8385.023402495433,160000,67080.18721996347,280,6
12,3,32,8,5000,1.7916638851165771,20000,11162.80802785656,160000,89302.46422285248,240,0
12,3,32,8,5000,2.3703675270080566,20000,8437.51012116022,160000,67500.08096928176,360,1
12,3,32,8,5000,1.7847299575805664,20000,11206.177111025021,160000,89649.41688820017,170,2
12,3,32,8,5000,1.7746062278747559,20000,11270.105832972155,160000,90160.84666377724,260,3
12,3,32,8,5000,2.5202627182006836,20000,7935.680615979115,160000,63485.44492783292,230,4
12,3,32,8,5000,2.098111152648926,15000,7149.287577572841,120000,57194.300620582726,350,5
12,3,32,8,5000,2.2123520374298096,15000,6780.114442105781,120000,54240.915536846245,310,6
28,7,32,8,5000,1.4072294235229492,20000,14212.323637982714,160000,113698.58910386171,240,0
28,7,32,8,5000,1.954559564590454,20000,10232.48427028146,160000,81859.87416225168,310,1
28,7,32,8,5000,2.6598803997039795,20000,7519.135071721954,160000,60153.08057377563,220,2
28,7,32,8,5000,2.7334108352661133,20000,7316.865705646069,160000,58534.92564516855,250,3
28,7,32,8,5000,2.839099168777466,20000,7044.487991101814,160000,56355.903928814514,320,4
28,7,32,8,5000,2.415510892868042,20000,8279.821903950564,160000,66238.57523160451,250,5
28,7,32,8,5000,1.9684441089630127,20000,10160.308798676591,160000,81282.47038941273,250,6
25,6,32,8,5000,1.9149158000946045,20000,10444.323452243654,160000,83554.58761794923,292,0
25,6,32,8,5000,1.4865872859954834,20000,13453.633155894464,160000,107629.06524715571,268,1
25,6,32,8,5000,1.8415837287902832,20000,10860.217587357696,160000,86881.74069886157,244,2
25,6,32,8,5000,2.3113961219787598,20000,8652.779075738099,160000,69222.23260590479,244,3
25,6,32,8,5000,2.1664180755615234,20000,9231.828438661874,160000,73854.627509295,256,4
25,6,32,8,5000,2.7763988971710205,20000,7203.575833565836,160000,57628.606668526685,244,5
25,6,32,8,5000,2.339799642562866,20000,8547.740428788717,160000,68381.92343030973,328,6
23,5,32,8,5000,2.0590951442718506,20000,9713.00430465175,160000,77704.034437214,240,0
23,5,32,8,5000,2.23738431930542,20000,8939.009640600707,160000,71512.07712480566,310,1
23,5,32,8,5000,2.9077491760253906,20000,6878.1723557525165,160000,55025.37884602013,290,2
23,5,32,8,5000,2.1160647869110107,20000,9451.506458455651,160000,75612.05166764521,290,3
23,5,32,8,5000,2.0404562950134277,20000,9801.729176398941,160000,78413.83341119153,220,4
23,5,32,8,5000,2.4747748374938965,20000,8081.5432971886785,160000,64652.34637750943,260,5
23,5,32,8,5000,3.185110092163086,20000,6279.217804499031,160000,50233.74243599225,290,6
26,6,32,8,5000,2.282212018966675,20000,8763.427689358796,160000,70107.42151487037,310,0
26,6,32,8,5000,1.473252296447754,20000,13575.407313617083,160000,108603.25850893666,250,1
26,6,32,8,5000,1.9199490547180176,20000,10416.943069844838,160000,83335.5445587587,240,2
26,6,32,8,5000,2.3111541271209717,20000,8653.685085431409,160000,69229.48068345127,250,3
26,6,32,8,5000,1.9927723407745361,20000,10036.269367441415,160000,80290.15493953132,250,4
26,6,32,8,5000,2.8564929962158203,20000,7001.592521492363,160000,56012.7401719389,250,5
26,6,32,8,5000,3.309778928756714,20000,6042.699657742037,160000,48341.597261936295,330,6
6,1,32,8,5000,1.3951671123504639,20000,14335.20029461247,160000,114681.60235689976,290,0
6,1,32,8,5000,2.294151782989502,20000,8717.818998853712,160000,69742.5519908297,270,1
6,1,32,8,5000,1.882890224456787,20000,10621.96815311949,160000,84975.74522495591,240,2
6,1,32,8,5000,1.7659657001495361,20000,11325.248275380698,160000,90601.98620304558,250,3
6,1,32,8,5000,2.223919630050659,20000,8993.130745261877,160000,71945.04596209501,250,4
6,1,32,8,5000,2.043388605117798,20000,9787.66346739368,160000,78301.30773914944,250,5
6,1,32,8,5000,2.9934239387512207,15000,5010.984179627298,120000,40087.87343701838,330,6
1,0,32,8,5000,1.70804762840271,20000,11709.275354752905,160000,93674.20283802324,290,0
1,0,32,8,5000,2.6834702491760254,20000,7453.035861359414,160000,59624.286890875315,270,1
1,0,32,8,5000,2.1387765407562256,20000,9351.140532394482,160000,74809.12425915585,240,2
1,0,32,8,5000,1.9744431972503662,20000,10129.438024781997,160000,81035.50419825598,250,3
1,0,32,8,5000,1.936835527420044,20000,10326.122025777244,160000,82608.97620621795,250,4
1,0,32,8,5000,2.8382065296173096,20000,7046.703540174261,160000,56373.62832139409,250,5
1,0,32,8,5000,2.8691048622131348,15000,5228.111456487332,120000,41824.89165189866,330,6
0,0,32,8,5000,1.7102103233337402,20000,11694.468058766995,160000,93555.74447013596,256,0
0,0,32,8,5000,2.0140976905822754,20000,9930.004931497639,160000,79440.03945198111,256,1
0,0,32,8,5000,1.7783973217010498,20000,11246.080814421075,160000,89968.6465153686,256,2
0,0,32,8,5000,2.2596616744995117,20000,8850.882512945112,160000,70807.0601035609,268,3
0,0,32,8,5000,2.617394208908081,20000,7641.187533743172,160000,61129.500269945376,304,4
0,0,32,8,5000,3.1267385482788086,20000,6396.441432882036,160000,51171.531463056286,304,5
0,0,32,8,5000,2.70723819732666,15000,5540.7019651289565,120000,44325.61572103165,244,6
3,0,32,8,5000,2.2060415744781494,20000,9066.012278001199,160000,72528.09822400959,240,0
3,0,32,8,5000,2.1905033588409424,20000,9130.321539695136,160000,73042.57231756109,310,1
3,0,32,8,5000,2.1714484691619873,20000,9210.441916550968,160000,73683.53533240774,300,2
3,0,32,8,5000,2.0376222133636475,20000,9815.362175005239,160000,78522.89740004191,280,3
3,0,32,8,5000,1.8639717102050781,20000,10729.776578958677,160000,85838.21263166942,220,4
3,0,32,8,5000,2.4414145946502686,20000,8191.972000095703,160000,65535.776000765625,260,5
3,0,32,8,5000,2.3607616424560547,15000,6353.881616101878,120000,50831.05292881502,290,6
15,3,32,8,5000,1.7481088638305664,20000,11440.935066352069,160000,91527.48053081655,240,0
15,3,32,8,5000,2.0273046493530273,20000,9865.315509626334,160000,78922.52407701068,270,1
15,3,32,8,5000,2.1368627548217773,20000,9359.515464842325,160000,74876.1237187386,250,2
15,3,32,8,5000,1.719651460647583,20000,11630.263723596896,160000,93042.10978877517,290,3
15,3,32,8,5000,2.444913864135742,20000,8180.247285345507,160000,65441.97828276406,290,4
15,3,32,8,5000,2.293626546859741,15000,6539.861522154449,120000,52318.89217723559,310,5
15,3,32,8,5000,2.126270294189453,15000,7054.606387998328,120000,56436.85110398662,240,6
16,4,32,8,5000,1.782555341720581,20000,11219.84800802613,160000,89758.78406420905,230,0
16,4,32,8,5000,2.348050594329834,20000,8517.70402575515,160000,68141.6322060412,220,1
16,4,32,8,5000,2.7214810848236084,20000,7348.939557776236,160000,58791.51646220989,330,2
16,4,32,8,5000,2.290210723876953,20000,8732.820867305722,160000,69862.56693844577,360,3
16,4,32,8,5000,2.221726417541504,20000,9002.008457067996,160000,72016.06765654396,290,4
16,4,32,8,5000,2.557814598083496,20000,7819.175015650266,160000,62553.400125202126,330,5
16,4,32,8,5000,2.8031177520751953,20000,7134.912539865178,160000,57079.30031892142,150,6
11,2,32,8,5000,1.4771816730499268,20000,13539.296056053918,160000,108314.36844843134,244,0
11,2,32,8,5000,2.359467029571533,20000,8476.490558815689,160000,67811.92447052551,316,1
11,2,32,8,5000,1.6246438026428223,20000,12310.390725318266,160000,98483.12580254613,220,2
11,2,32,8,5000,2.5677573680877686,20000,7788.897910901206,160000,62311.18328720965,268,3
11,2,32,8,5000,1.7509791851043701,20000,11422.180326379988,160000,91377.4426110399,208,4
11,2,32,8,5000,2.2311153411865234,20000,8964.126430758104,160000,71713.01144606483,328,5
11,2,32,8,5000,2.393747091293335,20000,8355.101536308941,160000,66840.81229047153,316,6
10,2,32,8,5000,1.5129106044769287,20000,13219.551730827327,160000,105756.41384661861,244,0
10,2,32,8,5000,2.5757172107696533,20000,7764.827565842826,160000,62118.620526742605,292,1
10,2,32,8,5000,3.183151960372925,20000,6283.080496620992,160000,50264.64397296793,232,2
10,2,32,8,5000,2.784822940826416,20000,7181.785134987741,160000,57454.28107990193,268,3
10,2,32,8,5000,2.179004669189453,20000,9178.502590102116,160000,73428.02072081693,316,4
10,2,32,8,5000,2.8213207721710205,20000,7088.8784420673655,160000,56711.027536538924,244,5
10,2,32,8,5000,2.539731979370117,20000,7874.846701328001,160000,62998.773610624005,244,6
17,4,32,8,5000,1.6470649242401123,20000,12142.812165845358,160000,97142.49732676287,280,0
17,4,32,8,5000,1.7587199211120605,20000,11371.907351429641,160000,90975.25881143713,200,1
17,4,32,8,5000,1.982020378112793,20000,10090.713607618538,160000,80725.7088609483,340,2
17,4,32,8,5000,2.32962703704834,20000,8585.065197964132,160000,68680.52158371305,240,3
17,4,32,8,5000,2.1678881645202637,20000,9225.568148450056,160000,73804.54518760045,240,4
17,4,32,8,5000,1.943694829940796,20000,10289.681122735297,160000,82317.44898188238,240,5
17,4,32,8,5000,2.3447928428649902,20000,8529.538146987414,160000,68236.30517589931,240,6
2,0,32,8,5000,1.882918119430542,20000,10621.810791246024,160000,84974.48632996819,250,0
2,0,32,8,5000,2.54217791557312,20000,7867.26998039046,160000,62938.15984312368,300,1
2,0,32,8,5000,1.7621238231658936,20000,11349.940189825762,160000,90799.5215186061,300,2
2,0,32,8,5000,2.2202818393707275,20000,9007.865418413909,160000,72062.92334731127,270,3
2,0,32,8,5000,1.914609670639038,20000,10445.993408841716,160000,83567.94727073373,230,4
2,0,32,8,5000,2.405919075012207,20000,8312.831552698224,160000,66502.6524215858,260,5
2,0,32,8,5000,3.0168943405151367,15000,4972.00044382023,120000,39776.00355056184,290,6
13,3,32,8,5000,1.6755492687225342,20000,11936.384308918783,160000,95491.07447135026,290,0
13,3,32,8,5000,2.0474140644073486,20000,9768.419758213035,160000,78147.35806570428,200,1
13,3,32,8,5000,2.0564188957214355,20000,9725.64492653311,160000,77805.15941226488,300,2
13,3,32,8,5000,2.344219446182251,20000,8531.624474223861,160000,68252.99579379089,290,3
13,3,32,8,5000,2.9452900886535645,20000,6790.50259838513,160000,54324.02078708104,210,4
13,3,32,8,5000,3.274564504623413,15000,4580.761801705615,120000,36646.09441364492,270,5
13,3,32,8,5000,2.78548002243042,15000,5385.068239301901,120000,43080.545914415205,280,6
21,5,32,8,5000,1.787048101425171,20000,11191.64055184077,160000,89533.12441472616,268,0
21,5,32,8,5000,1.707364797592163,20000,11713.958275469484,160000,93711.66620375587,220,1
21,5,32,8,5000,2.1498939990997314,20000,9302.784234187828,160000,74422.27387350262,328,2
21,5,32,8,5000,1.9624066352844238,20000,10191.567660033556,160000,81532.54128026844,256,3
21,5,32,8,5000,2.0924012660980225,20000,9558.396051488082,160000,76467.16841190465,244,4
21,5,32,8,5000,2.1942496299743652,20000,9114.733222141938,160000,72917.8657771355,220,5
21,5,32,8,5000,2.913778305053711,20000,6863.940185604248,160000,54911.52148483398,256,6
14,3,32,8,5000,2.070040702819824,20000,9661.645769938657,160000,77293.16615950926,256,0
14,3,32,8,5000,2.1020402908325195,20000,9514.565485364194,160000,76116.52388291355,304,1
14,3,32,8,5000,1.7747719287872314,20000,11269.053603787137,160000,90152.4288302971,268,2
14,3,32,8,5000,2.321601390838623,20000,8614.743288371083,160000,68917.94630696866,304,3
14,3,32,8,5000,3.1079607009887695,20000,6435.087803277944,160000,51480.70242622355,244,4
14,3,32,8,5000,3.380577564239502,15000,4437.111622189451,120000,35496.89297751561,232,5
14,3,32,8,5000,2.5431063175201416,15000,5898.298430018823,120000,47186.38744015058,340,6
9,2,32,8,5000,1.7463874816894531,20000,11452.212186411245,160000,91617.69749128996,240,0
9,2,32,8,5000,2.3722245693206787,20000,8430.905007331281,160000,67447.24005865025,270,1
9,2,32,8,5000,2.2954039573669434,20000,8713.063308883544,160000,69704.50647106835,260,2
9,2,32,8,5000,2.9271750450134277,20000,6832.52613610207,160000,54660.20908881656,270,3
9,2,32,8,5000,1.9646029472351074,20000,10180.174079524359,160000,81441.39263619487,310,4
9,2,32,8,5000,2.6363792419433594,20000,7586.161991344372,160000,60689.295930754975,300,5
9,2,32,8,5000,2.4874651432037354,20000,8040.313672191186,160000,64322.50937752949,240,6
22,5,32,8,5000,1.60640287399292,20000,12450.176928709945,160000,99601.41542967956,220,0
22,5,32,8,5000,1.826465129852295,20000,10950.113239565317,160000,87600.90591652253,230,1
22,5,32,8,5000,2.1724419593811035,20000,9206.229843626157,160000,73649.83874900926,330,2
22,5,32,8,5000,2.2108168601989746,20000,9046.430014198459,160000,72371.44011358767,360,3
22,5,32,8,5000,1.968897819519043,20000,10157.967468766636,160000,81263.73975013309,280,4
22,5,32,8,5000,2.016465902328491,20000,9918.342768357861,160000,79346.74214686289,330,5
22,5,32,8,5000,4.0370519161224365,20000,4954.110181275518,160000,39632.88145020414,160,6
8,2,32,8,5000,1.6913118362426758,20000,11825.14044508249,160000,94601.12356065992,240,0
8,2,32,8,5000,2.3455398082733154,20000,8526.821812810387,160000,68214.5745024831,360,1
8,2,32,8,5000,1.9457252025604248,20000,10278.943796216206,160000,82231.55036972965,170,2
8,2,32,8,5000,2.642306327819824,20000,7569.1451023023765,160000,60553.16081841901,260,3
8,2,32,8,5000,1.7031195163726807,20000,11743.157076020232,160000,93945.25660816186,230,4
8,2,32,8,5000,2.2047502994537354,20000,9071.322047197518,160000,72570.57637758015,350,5
8,2,32,8,5000,2.256330728530884,20000,8863.948776260371,160000,70911.59021008297,300,6
19,4,32,8,5000,1.7016186714172363,20000,11753.514659863537,160000,94028.11727890829,280,0
19,4,32,8,5000,1.9519784450531006,20000,10246.014780893716,160000,81968.11824714973,200,1
19,4,32,8,5000,2.3617210388183594,20000,8468.400658363364,160000,67747.20526690691,340,2
19,4,32,8,5000,2.0902462005615234,20000,9568.250857065164,160000,76546.00685652132,250,3
19,4,32,8,5000,2.9095282554626465,20000,6873.96658288159,160000,54991.73266305272,230,4
19,4,32,8,5000,1.9292993545532227,20000,10366.457622452011,160000,82931.66097961609,240,5
19,4,32,8,5000,3.177696943283081,20000,6293.866393482043,160000,50350.93114785635,240,6
4,1,32,8,5000,1.6915459632873535,20000,11823.50372621975,160000,94588.029809758,290,0
4,1,32,8,5000,2.289271831512451,20000,8736.402433601175,160000,69891.2194688094,200,1
4,1,32,8,5000,1.972214698791504,20000,10140.883754824066,160000,81127.07003859253,300,2
4,1,32,8,5000,2.5313031673431396,20000,7901.068610834172,160000,63208.54888667338,280,3
4,1,32,8,5000,2.5225327014923096,20000,7928.539435055952,160000,63428.315480447614,210,4
4,1,32,8,5000,1.8169834613800049,20000,11007.254840288933,160000,88058.03872231147,280,5
4,1,32,8,5000,2.736168622970581,15000,5482.118270808516,120000,43856.94616646813,290,6
27,6,32,8,5000,2.225498676300049,20000,8986.749896994113,160000,71893.99917595291,270,0
27,6,32,8,5000,1.8423190116882324,20000,10855.883195643053,160000,86847.06556514442,220,1
27,6,32,8,5000,1.8047552108764648,20000,11081.835297922293,160000,88654.68238337834,300,2
27,6,32,8,5000,2.4175708293914795,20000,8272.766926557493,160000,66182.13541245995,290,3
27,6,32,8,5000,2.131772994995117,20000,9381.861974494996,160000,75054.89579595996,210,4
27,6,32,8,5000,2.9848527908325195,20000,6700.497947981449,160000,53603.983583851594,270,5
27,6,32,8,5000,2.7180569171905518,20000,7358.197642407164,160000,58865.58113925731,280,6
29,7,32,8,5000,1.6959164142608643,20000,11793.03403860069,160000,94344.27230880552,230,0
29,7,32,8,5000,2.2741963863372803,20000,8794.315266770393,160000,70354.52213416314,220,1
29,7,32,8,5000,2.792818307876587,20000,7161.224897299617,160000,57289.799178396934,330,2
29,7,32,8,5000,3.106539487838745,20000,6438.031796568029,160000,51504.25437254423,360,3
29,7,32,8,5000,2.647447109222412,20000,7554.44742609957,160000,60435.57940879656,290,4
29,7,32,8,5000,1.675976037979126,20000,11933.34483714683,160000,95466.75869717464,330,5
29,7,32,8,5000,3.1508595943450928,20000,6347.4742054182225,160000,50779.79364334578,150,6
31,7,32,8,5000,1.465641736984253,20000,13645.89960514674,160000,109167.19684117392,240,0
31,7,32,8,5000,1.6392760276794434,20000,12200.507823146763,160000,97604.0625851741,310,1
31,7,32,8,5000,2.4393198490142822,20000,8199.006787929802,160000,65592.05430343842,220,2
31,7,32,8,5000,2.382117986679077,20000,8395.889755184671,160000,67167.11804147737,250,3
31,7,32,8,5000,2.6814239025115967,20000,7458.723695744897,160000,59669.789565959174,320,4
31,7,32,8,5000,1.7648053169250488,20000,11332.694778394867,160000,90661.55822715894,250,5
31,7,32,8,5000,1.9327800273895264,20000,10347.789048199464,160000,82782.31238559571,240,6
18,4,32,8,5000,2.3484256267547607,20000,8516.343788854652,160000,68130.75031083722,240,0
18,4,32,8,5000,1.9677424430847168,20000,10163.931804330627,160000,81311.45443464501,310,1
18,4,32,8,5000,2.041006326675415,20000,9799.087704239457,160000,78392.70163391565,220,2
18,4,32,8,5000,2.1217856407165527,20000,9426.022881956047,160000,75408.18305564838,250,3
18,4,32,8,5000,2.3261070251464844,20000,8598.056660243532,160000,68784.45328194826,320,4
18,4,32,8,5000,2.3412463665008545,20000,8542.458532414641,160000,68339.66825931713,250,5
18,4,32,8,5000,2.1976711750030518,20000,9100.542532243127,160000,72804.34025794502,240,6
5,1,32,8,5000,1.5084164142608643,20000,13258.938189027966,160000,106071.50551222372,280,0
5,1,32,8,5000,2.1995410919189453,20000,9092.80580093705,160000,72742.4464074964,200,1
5,1,32,8,5000,2.344567060470581,20000,8530.359543644605,160000,68242.87634915684,330,2
5,1,32,8,5000,1.993804693222046,20000,10031.072786612525,160000,80248.5822929002,260,3
5,1,32,8,5000,2.7731926441192627,20000,7211.904316280124,160000,57695.23453024099,240,4
5,1,32,8,5000,1.8441810607910156,20000,10844.922131139063,160000,86759.3770491125,230,5
5,1,32,8,5000,2.657474994659424,15000,5644.455744699252,120000,45155.64595759402,240,6
24,6,32,8,5000,1.6810369491577148,20000,11897.418441647591,160000,95179.34753318073,292,0
24,6,32,8,5000,1.9445738792419434,20000,10285.02964762472,160000,82280.23718099776,196,1
24,6,32,8,5000,1.771188497543335,20000,11291.852915565058,160000,90334.82332452046,292,2
24,6,32,8,5000,2.3103067874908447,20000,8656.858954096484,160000,69254.87163277187,280,3
24,6,32,8,5000,1.956500768661499,20000,10222.331787624393,160000,81778.65430099514,244,4
24,6,32,8,5000,2.8428268432617188,20000,7035.25086214994,160000,56282.00689719952,256,5
24,6,32,8,5000,2.307257652282715,20000,8668.29934672131,160000,69346.39477377047,292,6
20,5,48,12,1000,1.4649772644042969,4000,2730.4178004608957,48000,32765.01360553075,220,0
20,5,48,12,1000,1.4300312995910645,4000,2797.141573854957,48000,33565.69888625949,310,1
20,5,48,12,1000,1.9387500286102295,4000,2063.185011461923,48000,24758.220137543074,330,2
20,5,48,12,1000,1.3321378231048584,4000,3002.6923120289953,48000,36032.30774434794,270,3
20,5,48,12,1000,1.7682054042816162,4000,2262.1806212752267,48000,27146.16745530272,270,4
20,5,48,12,1000,1.554821252822876,4000,2572.6429920723995,48000,30871.715904868794,330,5
20,5,48,12,1000,2.1926112174987793,4000,1824.3088277925528,48000,21891.705933510635,280,6
7,1,48,12,1000,1.3108329772949219,4000,3051.494789408283,48000,36617.93747289939,250,0
7,1,48,12,1000,1.7010760307312012,4000,2351.452802659629,48000,28217.433631915548,250,1
7,1,48,12,1000,1.176635503768921,4000,3399.523460908212,48000,40794.281530898545,280,2
7,1,48,12,1000,1.867612600326538,4000,2141.7717996230213,48000,25701.261595476255,270,3
7,1,48,12,1000,1.9296185970306396,4000,2072.948512289077,48000,24875.382147468925,300,4
7,1,48,12,1000,1.2504758834838867,4000,3198.78220190525,48000,38385.386422863,290,5
7,1,48,12,1000,2.0847890377044678,4000,1918.6593596080802,48000,23023.912315296962,260,6
33,8,48,12,1000,2.275615692138672,4000,1757.7660471486356,48000,21093.192565783625,268,0
33,8,48,12,1000,1.6231770515441895,4000,2464.3029521607946,48000,29571.635425929533,268,1
33,8,48,12,1000,1.8853542804718018,4000,2121.6171631143075,48000,25459.405957371688,280,2
33,8,48,12,1000,1.6436758041381836,4000,2433.569922930934,48000,29202.839075171207,232,3
33,8,48,12,1000,2.008112907409668,4000,1991.9198692665811,48000,23903.038431198973,244,4
33,8,48,12,1000,2.27602481842041,4000,1757.450080344928,48000,21089.400964139135,328,5
33,8,48,12,1000,1.915060043334961,4000,2088.707356159049,48000,25064.488273908588,328,6
30,7,48,12,1000,1.8591747283935547,4000,2151.4922394928712,48000,25817.906873914457,232,0
30,7,48,12,1000,1.479362964630127,4000,2703.8665260895505,48000,32446.398313074606,220,1
30,7,48,12,1000,2.456263542175293,4000,1628.489749295207,48000,19541.876991542485,352,2
30,7,48,12,1000,2.0866503715515137,4000,1916.9478771021086,48000,23003.374525225303,352,3
30,7,48,12,1000,2.242158889770508,4000,1783.9948891442805,48000,21407.938669731368,280,4
30,7,48,12,1000,1.2916312217712402,4000,3096.8591751093772,48000,37162.31010131253,256,5
30,7,48,12,1000,1.9289498329162598,4000,2073.667200537117,48000,24884.006406445405,208,6
47,11,48,12,1000,1.5729708671569824,4000,2542.9587308439327,48000,30515.50477012719,300,0
47,11,48,12,1000,1.4408228397369385,4000,2776.1914162398407,48000,33314.29699487809,210,1
47,11,48,12,1000,1.7766177654266357,4000,2251.469099229368,48000,27017.629190752417,220,2
47,11,48,12,1000,1.2061772346496582,4000,3316.2622250633217,48000,39795.14670075986,260,3
47,11,48,12,1000,1.806473731994629,4000,2214.2586018028483,48000,26571.103221634177,280,4
47,11,48,12,1000,2.526411533355713,4000,1583.2733294591121,48000,18999.279953509344,280,5
47,11,48,12,1000,2.053654193878174,4000,1947.7475866792822,48000,23372.971040151388,250,6
34,8,48,12,1000,1.8770995140075684,4000,2130.9472247745052,48000,25571.366697294063,290,0
34,8,48,12,1000,1.6506428718566895,4000,2423.298260453327,48000,29079.579125439926,240,1
34,8,48,12,1000,1.8565504550933838,4000,2154.533419237885,48000,25854.40103085462,290,2
34,8,48,12,1000,1.639373540878296,4000,2439.956422535035,48000,29279.47707042042,330,3
34,8,48,12,1000,1.989457368850708,4000,2010.5984991831037,48000,24127.181990197245,350,4
34,8,48,12,1000,2.3350369930267334,4000,1713.0349591657218,48000,20556.419509988664,250,5
34,8,48,12,1000,1.9311044216156006,4000,2071.3535504483593,48000,24856.242605380314,280,6
12,3,48,12,1000,1.4592647552490234,4000,2741.106427474431,48000,32893.27712969317,230,0
12,3,48,12,1000,1.750734806060791,4000,2284.7549418407502,48000,27417.059302089,330,1
12,3,48,12,1000,1.346987009048462,4000,2969.590629404569,48000,35635.08755285483,220,2
12,3,48,12,1000,1.3794505596160889,4000,2899.7052283723956,48000,34796.46274046875,270,3
12,3,48,12,1000,1.9643850326538086,4000,2036.260678791751,48000,24435.12814550101,210,4
12,3,48,12,1000,2.2999818325042725,4000,1739.1441721279639,48000,20869.730065535565,350,5
12,3,48,12,1000,1.982729434967041,4000,2017.4210002922018,48000,24209.052003506422,240,6
28,7,48,12,1000,1.6226756572723389,4000,2465.064402780196,48000,29580.772833362353,230,0
28,7,48,12,1000,1.347611427307129,4000,2968.2146640690185,48000,35618.57596882822,330,1
28,7,48,12,1000,2.3599634170532227,4000,1694.9415279473337,48000,20339.298335368003,220,2
28,7,48,12,1000,2.194735288619995,4000,1822.5432564649373,48000,21870.519077579247,270,3
28,7,48,12,1000,2.3251543045043945,4000,1720.3159344096082,48000,20643.791212915297,210,4
28,7,48,12,1000,1.3198399543762207,4000,3030.670489052189,48000,36368.04586862627,340,5
28,7,48,12,1000,1.8245704174041748,4000,2192.2968616858425,48000,26307.56234023011,260,6
25,6,48,12,1000,1.5440411567687988,4000,2590.6045201351785,48000,31087.25424162214,240,0
25,6,48,12,1000,1.2337229251861572,4000,3242.2190739435578,48000,38906.628887322695,300,1
25,6,48,12,1000,1.6426866054534912,4000,2435.035378459017,48000,29220.424541508204,230,2
25,6,48,12,1000,1.851970911026001,4000,2159.861138306962,48000,25918.333659683543,260,3
25,6,48,12,1000,1.6113479137420654,4000,2482.393756113613,48000,29788.725073363355,320,4
25,6,48,12,1000,2.5672311782836914,4000,1558.0988708130985,48000,18697.18644975718,260,5
25,6,48,12,1000,1.5553159713745117,4000,2571.824679756228,48000,30861.896157074734,310,6
23,5,48,12,1000,1.5566697120666504,4000,2569.5881207128773,48000,30835.05744855453,292,0
23,5,48,12,1000,1.3912200927734375,4000,2875.174115711544,48000,34502.08938853853,268,1
23,5,48,12,1000,2.036017894744873,4000,1964.6192748719566,48000,23575.431298463478,244,2
23,5,48,12,1000,1.3550422191619873,4000,2951.9375436683895,48000,35423.250524020674,244,3
23,5,48,12,1000,1.7768826484680176,4000,2251.1334687457816,48000,27013.601624949377,256,4
23,5,48,12,1000,1.51190185546875,4000,2645.6743772960317,48000,31748.09252755238,244,5
23,5,48,12,1000,2.2222988605499268,4000,1799.9379250953518,48000,21599.255101144223,304,6
26,6,48,12,1000,2.138631820678711,4000,1870.3546638198668,48000,22444.2559658384,250,0
26,6,48,12,1000,1.2801949977874756,4000,3124.52400369716,48000,37494.28804436592,300,1
26,6,48,12,1000,1.654872179031372,4000,2417.105109798435,48000,29005.261317581222,280,2
26,6,48,12,1000,1.8829421997070312,4000,2124.3349905389364,48000,25492.019886467235,300,3
26,6,48,12,1000,1.6082472801208496,4000,2487.179707650073,48000,29846.156491800873,290,4
26,6,48,12,1000,2.5714833736419678,4000,1555.522404305822,48000,18666.26885166986,210,5
26,6,48,12,1000,1.5855646133422852,4000,2522.760640809342,48000,30273.127689712106,280,6
6,1,48,12,1000,1.2961125373840332,4000,3086.1517689453653,48000,37033.821227344386,340,0
6,1,48,12,1000,1.7265138626098633,4000,2316.80734607798,48000,27801.688152935763,250,1
6,1,48,12,1000,1.2055540084838867,4000,3317.9766081408734,48000,39815.71929769048,210,2
6,1,48,12,1000,1.7856190204620361,4000,2240.119507107952,48000,26881.434085295423,220,3
6,1,48,12,1000,1.9624254703521729,4000,2038.293968576635,48000,24459.52762291962,280,4
6,1,48,12,1000,1.2707390785217285,4000,3147.7744468622664,48000,37773.2933623472,250,5
6,1,48,12,1000,2.2884857654571533,4000,1747.8806555744297,48000,20974.567866893158,290,6
35,8,48,12,1000,1.890479564666748,4000,2115.8652411591215,48000,25390.38289390946,260,0
35,8,48,12,1000,1.5261287689208984,4000,2621.0108094799475,48000,31452.129713759372,260,1
35,8,48,12,1000,1.911104679107666,4000,2093.0303000815643,48000,25116.363600978773,300,2
