id,node,batchsize,delay,tx,send,round,TPS
3,16,5000,13.147117999999999,750000,50,5,57046.72309170725
3,16,5000,17.625373,1000000,60,6,56736.38793346388
15,16,5000,4.448157,250000,60,0,56203.052185433204
15,16,5000,4.3741900000000005,250000,60,1,57153.43869379244
15,16,5000,8.804454999999999,500000,60,2,56789.4321681467
15,16,5000,8.733752,500000,70,3,57249.163933209915
15,16,5000,13.138319999999998,750000,70,4,57084.92409988492
15,16,5000,13.147321,750000,110,5,57045.842267029155
15,16,5000,17.546961000000003,1000000,50,6,56989.9254919413
11,16,5000,4.738886,250000,60,0,52755.01457515543
11,16,5000,4.3720989999999995,250000,60,1,57180.77289649663
11,16,5000,9.097750000000001,500000,60,2,54958.64362067544
11,16,5000,8.729810999999998,500000,70,3,57275.00858838755
11,16,5000,13.439114000000004,750000,70,4,55807.25038867888
11,16,5000,13.136092999999995,750000,50,5,57094.60187287044
11,16,5000,17.847764000000005,1000000,110,6,56029.42755182104
10,16,5000,5.241973,250000,60,0,47691.96636457303
10,16,5000,4.372272000000001,250000,60,1,57178.51039459575
10,16,5000,9.600674,500000,60,2,52079.67690601722
10,16,5000,8.730611999999999,500000,70,3,57269.75382710858
10,16,5000,13.935337000000002,750000,70,4,53820.01167248412
10,16,5000,13.144333999999999,750000,50,5,57058.80571811398
10,16,5000,18.343298000000004,1000000,60,6,54515.823708473785
2,16,5000,4.919297,250000,110,0,50820.26964421949
2,16,5000,4.372418,250000,61,1,57176.60113923235
2,16,5000,9.277631,500000,67,2,53893.06817656361
2,16,5000,8.738324000000002,500000,70,3,57219.21045729134
2,16,5000,13.605037,750000,61,4,55126.64169895312
2,16,5000,13.150951,750000,58,5,57030.09615046091
2,16,5000,18.016186,1000000,58,6,55505.643647329125
13,16,5000,5.1051,250000,61,0,48970.63720593132
13,16,5000,4.373201999999999,250000,61,1,57166.350879744416
13,16,5000,9.462705000000001,500000,67,2,52839.01379151098
13,16,5000,8.731297999999997,500000,70,3,57265.25426116485
13,16,5000,13.797939000000001,750000,61,4,54355.94402903216
13,16,5000,13.144571999999998,750000,58,5,57057.772592367415
13,16,5000,18.2057,1000000,58,6,54927.85226604855
14,16,5000,4.703653,250000,60,0,53150.17923303441
14,16,5000,4.372029,250000,60,1,57181.688410575494
14,16,5000,9.058737,500000,60,2,55195.332417753154
14,16,5000,8.729959999999998,500000,70,3,57274.031037942914
14,16,5000,13.395839000000002,750000,70,4,55987.534636688295
14,16,5000,13.140369999999997,750000,50,5,57076.018407396456
14,16,5000,17.804629000000002,1000000,60,6,56165.16918156508
9,16,5000,4.482986,250000,61,0,55766.40212572602
9,16,5000,4.365689999999999,250000,61,1,57264.71645948294
9,16,5000,8.841668,500000,67,2,56550.41560031433
9,16,5000,8.723915,500000,70,3,57313.717522465544
9,16,5000,13.176768999999998,750000,61,4,56918.35380888897
9,16,5000,13.135900000000001,750000,58,5,57095.44073873887
9,16,5000,17.588254999999997,1000000,58,6,56856.123589292976
8,16,5000,4.702801,250000,60,0,53159.80837802833
8,16,5000,4.372231,250000,60,1,57179.04657828005
8,16,5000,9.062983,500000,60,2,55169.47345040811
8,16,5000,8.728969,500000,130,3,57280.53335966711
8,16,5000,13.404233000000001,750000,60,4,55952.474117691025
8,16,5000,13.135266999999999,750000,60,5,57098.19221794274
8,16,5000,17.813635,1000000,50,6,56136.77388135548
4,16,5000,5.129378,250000,60,0,48738.85293694479
4,16,5000,4.372381,250000,60,1,57177.08497955691
4,16,5000,9.487431,500000,60,2,52701.30554836182
4,16,5000,8.730695,500000,70,3,57269.20938138372
4,16,5000,13.822755,750000,70,4,54258.35877146053
4,16,5000,13.143099,750000,50,5,57064.16728657374
4,16,5000,18.234891,1000000,60,6,54839.92199350135
5,16,5000,4.767332,250000,60,0,52440.23281785284
5,16,5000,4.374735000000001,250000,60,1,57146.318577010934
5,16,5000,9.123118999999999,500000,60,2,54805.81805411066
5,16,5000,8.733278000000002,500000,70,3,57252.27114034385
5,16,5000,13.457753999999998,750000,70,4,55729.95315563059
5,16,5000,13.148680000000002,750000,50,5,57039.94621513337
5,16,5000,17.864126999999996,1000000,60,6,55978.10629089237
20,32,1000,1.62291,50000,60,0,30808.855697481682
20,32,1000,1.573743,50000,60,1,31771.388339773395
20,32,1000,3.2876110000000005,100000,60,2,30417.22393555685
20,32,1000,3.2377029999999993,100000,70,3,30886.09424644571
20,32,1000,4.934267999999999,150000,70,4,30399.645904924502
20,32,1000,4.879457,150000,50,5,30741.125498185553
20,32,1000,6.583371999999999,200000,60,6,30379.568403547608
7,32,1000,2.037281,50000,61,0,24542.51524458334
7,32,1000,1.5724769999999997,50000,61,1,31796.96745961945
7,32,1000,3.70853,100000,67,2,26964.86208821285
7,32,1000,3.2434429999999996,100000,70,3,30831.434373904525
7,32,1000,5.341526,150000,61,4,28081.86274858533
7,32,1000,4.889414,150000,58,5,30678.523029549142
7,32,1000,7.004123,200000,58,6,28554.609906193822
30,32,1000,1.965272,50000,60,0,25441.770910082676
30,32,1000,1.5771470000000003,50000,110,1,31702.815273401902
30,32,1000,3.629594,100000,70,2,27551.290860630692
30,32,1000,3.241454,100000,70,3,30850.3529588882
30,32,1000,5.2789980000000005,150000,60,4,28414.483203062395
30,32,1000,4.881332,150000,60,5,30729.31732568078
30,32,1000,6.924107,200000,50,6,28884.59118266081
12,32,1000,1.570477,50000,60,0,31837.460847882525
12,32,1000,1.57321,50000,60,1,31782.15241449012
12,32,1000,3.239468,100000,120,2,30869.266188151883
12,32,1000,3.234424,100000,70,3,30917.406004902263
12,32,1000,4.883944999999999,150000,60,4,30712.876578257954
12,32,1000,4.869064000000002,150000,60,5,30806.742322549046
12,32,1000,6.537355999999999,200000,50,6,30593.408099543612
28,32,1000,1.601506,50000,60,0,31220.613597451396
28,32,1000,1.5911629999999999,50000,60,1,31423.556228997284
28,32,1000,3.2495130000000003,100000,60,2,30773.842111110185
28,32,1000,3.258121,100000,70,3,30692.53720165703
28,32,1000,4.895859000000001,150000,70,4,30638.1372502762
28,32,1000,4.889855999999999,150000,50,5,30675.749960735047
28,32,1000,6.550741000000001,200000,60,6,30530.89719163068
25,32,1000,1.639473,50000,61,0,30497.60502307754
25,32,1000,1.576932,50000,61,1,31707.137657172283
25,32,1000,3.303248,100000,67,2,30273.234101708378
25,32,1000,3.2452319999999997,100000,70,3,30814.437920000793
25,32,1000,4.956761,150000,113,4,30261.697104217856
25,32,1000,4.867668999999999,150000,58,5,30815.571066972716
25,32,1000,6.613029000000001,200000,58,6,30243.327225693396
23,32,1000,2.397345,50000,60,0,20856.40573217455
23,32,1000,1.577099,50000,60,1,31703.780168524612
23,32,1000,4.061353,100000,60,2,24622.336447976817
23,32,1000,3.2421799999999994,100000,70,3,30843.444842667595
23,32,1000,5.707454,150000,70,4,26281.420752580747
23,32,1000,4.889462,150000,50,5,30678.2218575377
23,32,1000,7.3485879999999995,200000,60,6,27216.112809698952
26,32,1000,2.357189,50000,60,0,21211.70597690724
26,32,1000,1.5678779999999999,50000,60,1,31890.236357675793
26,32,1000,4.018559,100000,60,2,24884.541946503712
26,32,1000,3.2366960000000002,100000,70,3,30895.70351988571
26,32,1000,5.666468,150000,70,4,26471.516295512476
26,32,1000,4.861217,150000,50,5,30856.470715049338
26,32,1000,7.326281,200000,60,6,27298.98020564595
6,32,1000,2.490175,50000,60,0,20078.910116758863
6,32,1000,1.5778410000000003,50000,60,1,31688.871058617435
6,32,1000,4.154773,100000,60,2,24068.703633146746
6,32,1000,3.243501,100000,70,3,30830.88304890302
6,32,1000,5.799239999999999,150000,70,4,25865.458232458048
6,32,1000,4.875783,150000,110,5,30764.28955103211
6,32,1000,7.455508999999999,200000,50,6,26825.80089434538
1,32,1000,2.183465,50000,60,0,22899.382403656575
1,32,1000,1.5837279999999998,50000,60,1,31571.07786185507
1,32,1000,3.8459260000000004,100000,60,2,26001.54033124922
1,32,1000,3.2438659999999997,100000,70,3,30827.413956063538
1,32,1000,5.49219,150000,70,4,27311.509616382536
1,32,1000,4.883939000000001,150000,50,5,30712.9143095358
1,32,1000,7.141493999999999,200000,110,6,28005.34453995201
0,32,1000,2.414873,50000,61,0,20705.02258296813
0,32,1000,1.5800329999999998,50000,61,1,31644.90868228702
0,32,1000,4.076846,100000,67,2,24528.76561930473
0,32,1000,3.243925,100000,70,3,30826.85327188514
0,32,1000,5.722703999999999,150000,61,4,26211.385387047805
0,32,1000,4.8763320000000006,150000,58,5,30760.82596509015
0,32,1000,7.382072,200000,58,6,27092.664498531034
3,32,1000,1.569912,50000,60,0,31848.91892029617
3,32,1000,1.5770910000000002,50000,60,1,31703.940990088708
3,32,1000,3.2339339999999996,100000,60,2,30922.09055596064
3,32,1000,3.2486820000000005,100000,70,3,30781.713938144756
3,32,1000,4.879261,150000,70,4,30742.36036973632
3,32,1000,4.875547000000001,150000,50,5,30765.7786910884
3,32,1000,6.535378,200000,60,6,30602.667512116364
15,32,1000,2.401389,50000,60,0,20821.283015787947
15,32,1000,1.567895,50000,60,1,31889.8905857854
15,32,1000,4.065163,100000,60,2,24599.259611484213
15,32,1000,3.232284,100000,70,3,30937.875508463985
15,32,1000,5.711964999999999,150000,70,4,26260.665112618866
15,32,1000,4.87035,150000,50,5,30798.607902922788
15,32,1000,7.374468,200000,60,6,27120.600428397003
16,32,1000,2.146876,50000,60,0,23289.654362897534
16,32,1000,1.5757960000000004,50000,60,1,31729.99550703263
16,32,1000,3.8107889999999998,100000,60,2,26241.284941254948
16,32,1000,3.240729,100000,70,3,30857.25464856827
16,32,1000,5.462785,150000,70,4,27458.52161489057
16,32,1000,4.867455,150000,50,5,30816.92588837493
16,32,1000,7.13143,200000,60,6,28044.86617690982
11,32,1000,1.941029,50000,113,0,25759.532701469172
11,32,1000,1.5720490000000003,50000,61,1,31805.62437939275
11,32,1000,3.6048999999999993,100000,67,2,27740.020527615197
11,32,1000,3.2378240000000003,100000,70,3,30884.940009092523
11,32,1000,5.250833999999999,150000,61,4,28566.89051682076
11,32,1000,4.869596000000001,150000,58,5,30803.376707225805
11,32,1000,6.908689999999998,200000,58,6,28949.048227666903
10,32,1000,2.329969,50000,61,0,21459.512980644806
10,32,1000,1.5774559999999997,50000,61,1,31696.605166800222
10,32,1000,3.9952170000000002,100000,67,2,25029.929538245357
10,32,1000,3.240654,100000,70,3,30857.968792719
10,32,1000,5.64177,150000,61,4,26587.400762526653
10,32,1000,4.8737129999999995,150000,58,5,30777.35599121245
10,32,1000,7.296867,200000,58,6,27409.023626167233
17,32,1000,1.767917,50000,60,0,28281.870698680992
17,32,1000,1.577409,50000,60,1,31697.549589231454
17,32,1000,3.4291779999999994,100000,60,2,29161.507509963034
17,32,1000,3.2427610000000007,100000,70,3,30837.91867485762
17,32,1000,5.078727,150000,70,4,29534.960237083033
17,32,1000,4.879799000000001,150000,50,5,30738.971010896137
17,32,1000,6.727033999999999,200000,60,6,29730.784770821738
2,32,1000,1.817412,50000,60,0,27511.648431946087
2,32,1000,1.5816149999999998,50000,60,1,31613.256070535503
2,32,1000,3.473054,100000,70,2,28793.10255469682
2,32,1000,3.247291,100000,60,3,30794.89950238522
2,32,1000,5.117913,150000,70,4,29308.8217795027
2,32,1000,4.881815,150000,50,5,30726.277009677757
2,32,1000,6.776540000000001,200000,60,6,29513.586579581908
13,32,1000,2.066802,50000,60,0,24191.96420363441
13,32,1000,1.5787269999999998,50000,60,1,31671.086894694276
13,32,1000,3.7276540000000002,100000,60,2,26826.524135555497
13,32,1000,3.246149,100000,70,3,30805.733193393156
13,32,1000,5.374123,150000,70,4,27911.530867455025
13,32,1000,4.876561,150000,50,5,30759.381457547646
13,32,1000,7.03785,200000,60,6,28417.769631350486
21,32,1000,2.212229,50000,61,0,22601.63843797365
21,32,1000,1.5811580000000003,50000,61,1,31622.393208015892
21,32,1000,3.8750519999999993,100000,67,2,25806.10531161905
21,32,1000,3.2468830000000004,100000,70,3,30798.769157989365
21,32,1000,5.517671,150000,61,4,27185.383108199094
21,32,1000,4.879364000000001,150000,58,5,30741.711419766998
21,32,1000,7.187173,200000,58,6,27827.352980093845
14,32,1000,1.919985,50000,61,0,26041.87011877697
14,32,1000,1.577455,50000,61,1,31696.625260308534
14,32,1000,3.585532,100000,67,2,27889.864042490764
14,32,1000,3.2398919999999998,100000,70,3,30865.226371743258
14,32,1000,5.23235,150000,61,4,28667.80700832322
14,32,1000,4.872211,150000,58,5,30786.844001624722
14,32,1000,6.888327,200000,58,6,29034.62625975799
9,32,1000,1.608576,50000,60,0,31083.39301344792
9,32,1000,1.5675169999999998,50000,60,1,31897.580696094527
9,32,1000,3.2763030000000004,100000,60,2,30522.207500344135
9,32,1000,3.2278269999999996,100000,70,3,30980.59468490722
9,32,1000,4.926483000000001,150000,70,4,30447.684484042667
9,32,1000,4.861993999999999,150000,50,5,30851.539512389365
9,32,1000,6.576961000000001,200000,60,6,30409.1813833167
22,32,1000,1.75094,50000,60,0,28556.089871726046
22,32,1000,1.579564,50000,60,1,31654.304605574704
22,32,1000,3.4121460000000003,100000,60,2,29307.06950992132
22,32,1000,3.2441859999999996,100000,70,3,30824.37320178313
22,32,1000,5.063255000000002,150000,70,4,29625.211449946713
22,32,1000,4.877436999999999,150000,50,5,30753.856994975034
22,32,1000,6.713986000000002,200000,60,6,29788.563753335195
8,32,1000,1.957523,50000,60,0,25542.48404744159
8,32,1000,1.581392,50000,60,1,31617.71401398262
8,32,1000,3.617019,100000,60,2,27647.076224924447
8,32,1000,3.24848,100000,130,3,30783.628035265727
8,32,1000,5.261549,150000,60,4,28508.71482903609
8,32,1000,4.883499,150000,60,5,30715.681522613195
8,32,1000,6.918396,200000,50,6,28908.43484530229
19,32,1000,1.876335,50000,60,0,26647.693508888337
19,32,1000,1.5741290000000001,50000,60,1,31763.597519644194
19,32,1000,3.5443860000000003,100000,60,2,28213.631359564108
19,32,1000,3.234095,100000,70,3,30920.551189745507
19,32,1000,5.198247,150000,70,4,28855.881607780466
19,32,1000,4.862238999999999,150000,50,5,30849.984955490676
19,32,1000,6.854376,200000,60,6,29178.440167274162
4,32,1000,2.254254,50000,60,0,22180.286693513684
4,32,1000,1.578245,50000,60,1,31680.75932443949
4,32,1000,3.916842,100000,60,2,25530.771984164796
4,32,1000,3.243486,100000,70,3,30831.02563106485
4,32,1000,5.564227,150000,70,4,26957.922457153527
4,32,1000,4.874201,150000,50,5,30774.274593928316
4,32,1000,7.222119,200000,60,6,27692.70348494673
27,32,1000,2.121015,50000,60,0,23573.61923418741
27,32,1000,1.5829430000000002,50000,60,1,31586.734329663162
27,32,1000,3.7862349999999996,100000,60,2,26411.461517840286
27,32,1000,3.2444880000000005,100000,70,3,30821.504040082746
27,32,1000,5.428547999999999,150000,70,4,27631.698199960658
27,32,1000,4.8786190000000005,150000,50,5,30746.405898882447
27,32,1000,7.101156,200000,60,6,28164.428439538577
29,32,1000,2.308131,50000,60,0,21662.548616174732
29,32,1000,1.577524,50000,60,1,31695.238867998207
29,32,1000,3.9713290000000003,100000,60,2,25180.48743883974
29,32,1000,3.2430999999999996,100000,70,3,30834.69519903796
29,32,1000,5.616768,150000,70,4,26705.749641074723
29,32,1000,4.889009,150000,50,5,30681.064403849534
29,32,1000,7.260384999999999,200000,60,6,27546.74855396787
31,32,1000,1.566448,50000,60,0,31919.348743143724
31,32,1000,1.575058,50000,60,1,31744.862728864588
31,32,1000,3.2322879999999996,100000,60,2,30937.83722242573
31,32,1000,3.2378780000000003,100000,70,3,30884.424922742608
31,32,1000,4.87828,150000,70,4,30748.542519084593
31,32,1000,4.8719,150000,50,5,30788.80929411523
31,32,1000,6.548786,200000,60,6,30540.01153801636
18,32,1000,2.217569,50000,60,0,22547.212736108773
18,32,1000,1.5771979999999997,50000,60,1,31701.790136685446
18,32,1000,3.8814240000000004,100000,60,2,25763.740317986387
18,32,1000,3.241837,100000,70,3,30846.708208956836
18,32,1000,5.528395999999999,150000,70,4,27132.643898881342
18,32,1000,4.879292000000001,150000,50,5,30742.165051814885
18,32,1000,7.181019999999998,200000,60,6,27851.19662666307
5,32,1000,1.865768,50000,60,0,26798.61590508573
5,32,1000,1.5764529999999999,50000,60,1,31716.77176547604
5,32,1000,3.52935,100000,60,2,28333.8291753439
5,32,1000,3.249249,100000,70,3,30776.342471752705
5,32,1000,5.169049,150000,70,4,29018.877553685405
5,32,1000,4.881260999999999,150000,50,5,30729.764296561898
5,32,1000,6.824451000000001,200000,60,6,29306.38669689327
24,32,1000,1.927561,50000,61,0,25939.51631102725
24,32,1000,1.587757,50000,61,1,31490.96492725272
24,32,1000,3.575405,100000,67,2,27968.859471864027
24,32,1000,3.251952,100000,70,3,30750.761388851985
24,32,1000,5.222271,150000,61,4,28723.135969006587
24,32,1000,4.9016709999999994,150000,58,5,30601.80905654419
24,32,1000,6.872107000000001,200000,58,6,29103.155698827155
20,32,2000,2.53294,100000,60,0,39479.81397111657
20,32,2000,2.473263,100000,60,1,40432.41660915155
20,32,2000,5.102116,200000,60,2,39199.42235731215
20,32,2000,5.015116,200000,70,3,39879.436487610656
20,32,2000,7.638191,300000,70,4,39276.315556916554
20,32,2000,7.467944999999999,300000,50,5,40171.693819384054
20,32,2000,10.258365999999999,400000,60,6,38992.56470279965
7,32,2000,3.03499,100000,61,0,32949.037723353285
7,32,2000,2.47369,100000,61,1,40425.437302168015
7,32,2000,5.6036470000000005,200000,67,2,35691.041923233206
7,32,2000,5.022131999999999,200000,70,3,39823.72426690498
7,32,2000,8.135764,300000,61,4,36874.2259485403
7,32,2000,7.475531999999999,300000,58,5,40130.92312359843
7,32,2000,10.748127000000002,400000,58,6,37215.78652727121
30,32,2000,2.929238,100000,60,0,34138.57119155221
30,32,2000,2.4736460000000005,100000,110,1,40426.156369989876
30,32,2000,5.493806999999999,200000,70,2,36404.62797473592
30,32,2000,5.019877,200000,70,3,39841.61364909937
30,32,2000,8.033180000000002,300000,60,4,37345.11115149915
30,32,2000,7.473456999999998,300000,60,5,40142.06544575022
30,32,2000,10.649670000000002,400000,50,6,37559.849272324864
12,32,2000,3.287016,100000,60,0,30422.729916739074
12,32,2000,2.473321,100000,60,1,40431.468458804986
12,32,2000,5.852784999999999,200000,120,2,34171.766090843936
12,32,2000,5.026230000000002,200000,70,3,39791.25507587196
12,32,2000,8.391614999999998,300000,60,4,35749.97184689718
12,32,2000,7.468277000000002,300000,60,5,40169.9079988597
12,32,2000,11.012147999999998,400000,50,6,36323.52198680948
28,32,2000,2.69657,100000,60,0,37084.147639408584
28,32,2000,2.475755,100000,60,1,40391.718889793214
28,32,2000,5.260439,200000,60,2,38019.640566120055
28,32,2000,5.023277,200000,70,3,39814.646892855
28,32,2000,7.7942409999999995,300000,70,4,38489.95687970131
28,32,2000,7.475059,300000,50,5,40133.46249173418
28,32,2000,10.410653000000002,400000,60,6,38422.18158649606
25,32,2000,2.684816,100000,61,0,37246.50031883004
25,32,2000,2.4735989999999997,100000,61,1,40426.92449342032
25,32,2000,5.249744,200000,67,2,38097.09578219433
25,32,2000,5.020056,200000,70,3,39840.19301776713
25,32,2000,7.785387,300000,113,4,38533.729922481696
25,32,2000,7.474147,300000,58,5,40138.359601436794
25,32,2000,10.410448,400000,58,6,38422.93818671396
23,32,2000,3.27247,100000,60,0,30557.957750567613
23,32,2000,2.4715809999999996,100000,60,1,40459.9323267172
23,32,2000,5.837498000000001,200000,60,2,34261.253708352444
23,32,2000,5.015976999999999,200000,70,3,39872.59112232773
23,32,2000,8.374155000000002,300000,70,4,35824.51005504435
23,32,2000,7.469428999999998,300000,50,5,40163.712647914595
23,32,2000,10.99427,400000,60,6,36382.58838467675
26,32,2000,3.252183,100000,60,0,30748.57718646214
26,32,2000,2.4694879999999997,100000,60,1,40494.223903902355
26,32,2000,5.8187169999999995,200000,60,2,34371.83832793381
26,32,2000,5.013464000000001,200000,70,3,39892.5772679329
26,32,2000,8.355148,300000,70,4,35906.00669192216
26,32,2000,7.467798,300000,50,5,40172.484579791795
26,32,2000,10.968748,400000,60,6,36467.24311653436
6,32,2000,3.409391,100000,60,0,29330.7514450528
6,32,2000,2.4735470000000004,100000,60,1,40427.774366122816
6,32,2000,5.974797000000001,200000,60,2,33473.94062091147
6,32,2000,5.01966,200000,70,3,39843.33600283685
6,32,2000,8.510216,300000,70,4,35251.7491917949
6,32,2000,7.470352999999999,300000,110,5,40158.74484110725
6,32,2000,11.131534000000002,400000,50,6,35933.95124158089
1,32,2000,3.200843,100000,60,0,31241.769746282465
1,32,2000,2.4705690000000002,100000,60,1,40476.50561469847
1,32,2000,5.764130000000001,200000,60,2,34697.34374484961
1,32,2000,5.01692,200000,70,3,39865.09651339866
1,32,2000,8.299706,300000,70,4,36145.85866053568
1,32,2000,7.467867999999999,300000,50,5,40172.108023334105
1,32,2000,10.917056000000002,400000,110,6,36639.91464365484
0,32,2000,2.556834,100000,61,0,39110.86914520067
0,32,2000,2.473772,100000,61,1,40424.097289483434
0,32,2000,5.119573000000001,200000,67,2,39065.75802317888
0,32,2000,5.033788999999999,200000,70,3,39731.502452724984
0,32,2000,7.640651000000002,300000,61,4,39263.67007209201
0,32,2000,7.485880999999997,300000,58,5,40075.4433579695
0,32,2000,10.260387000000003,400000,58,6,38984.88429335072
3,32,2000,2.595086,100000,60,0,38534.3684178482
3,32,2000,2.4759880000000005,100000,60,1,40387.91787359227
3,32,2000,5.158609,200000,60,2,38770.141330734696
3,32,2000,5.02355,200000,70,3,39812.48320410865
3,32,2000,7.69159,300000,70,4,39003.639039522386
3,32,2000,7.484835,300000,50,5,40081.04387070657
3,32,2000,10.298489,400000,60,6,38840.64934185976
15,32,2000,3.235435,100000,60,0,30907.745017285157
15,32,2000,2.4803940000000004,100000,60,1,40316.175575331974
15,32,2000,5.794407999999999,200000,60,2,34516.03684103709
15,32,2000,5.028760000000002,200000,70,3,39771.23585138283
15,32,2000,8.325117999999998,300000,70,4,36035.52526222452
15,32,2000,7.4803380000000015,300000,50,5,40105.13963406465
15,32,2000,10.944293999999998,400000,60,6,36548.72575608807
16,32,2000,2.819063,100000,60,0,35472.77943061223
16,32,2000,2.477251,100000,60,1,40367.326524441814
16,32,2000,5.3831370000000005,200000,60,2,37153.05778024969
16,32,2000,5.023274999999999,200000,70,3,39814.662744922396
16,32,2000,7.920429000000001,300000,70,4,37876.7362222425
16,32,2000,7.470936999999998,300000,50,5,40155.60564892999
16,32,2000,10.546459000000002,400000,60,6,37927.421895823034
11,32,2000,2.472125,100000,113,0,40451.0289730495
11,32,2000,2.473421,100000,61,1,40429.83382125404
11,32,2000,5.038845,200000,67,2,39691.63568238356
11,32,2000,5.020405,200000,70,3,39837.42347479934
11,32,2000,7.5788150000000005,300000,61,4,39584.02467931992
11,32,2000,7.469199999999999,300000,58,5,40164.944036844645
11,32,2000,10.191872000000002,400000,58,6,39246.9607153622
10,32,2000,3.006391,100000,61,0,33262.473177973196
10,32,2000,2.4731570000000005,100000,61,1,40434.149550554204
10,32,2000,5.571256,200000,67,2,35898.547831943106
10,32,2000,5.019380999999999,200000,70,3,39845.55067646788
10,32,2000,8.111398000000001,300000,61,4,36984.993215719405
10,32,2000,7.478268999999999,300000,58,5,40116.23545502309
10,32,2000,10.720325,400000,58,6,37312.3016326464
17,32,2000,2.594936,100000,60,0,38536.59589292375
17,32,2000,2.4716599999999995,100000,60,1,40458.63913321412
17,32,2000,5.1546970000000005,200000,60,2,38799.56474648267
17,32,2000,5.015723999999999,200000,70,3,39874.60235052807
17,32,2000,7.691451000000001,300000,70,4,39004.343913781675
17,32,2000,7.466690999999999,300000,50,5,40178.44048990377
17,32,2000,10.317951000000003,400000,60,6,38767.3870519447
2,32,2000,2.854222,100000,60,0,35035.81711583752
2,32,2000,2.473254,100000,60,1,40432.56373991511
2,32,2000,5.41876,200000,60,2,36908.81308638877
2,32,2000,5.017124,200000,70,3,39863.47556887173
2,32,2000,7.958215999999999,300000,70,4,37696.890860966836
2,32,2000,7.4677380000000015,300000,50,5,40172.80734808853
2,32,2000,10.579055,400000,60,6,37810.56058409754
13,32,2000,3.003859,100000,60,0,33290.510639813656
13,32,2000,2.4688460000000005,100000,60,1,40504.754042982015
13,32,2000,5.574710999999999,200000,60,2,35876.29923775422
13,32,2000,5.013671,200000,70,3,39890.93021859631
13,32,2000,8.112648,300000,70,4,36979.294553393665
13,32,2000,7.460459999999999,300000,50,5,40211.99765161934
13,32,2000,10.727848,400000,60,6,37286.136045178864
21,32,2000,3.121754,100000,61,0,32033.27360195582
21,32,2000,2.469831,100000,61,1,40488.60023216163
21,32,2000,5.688004,200000,67,2,35161.719295556046
21,32,2000,5.016023,200000,70,3,39872.22546627079
21,32,2000,8.226583000000002,300000,61,4,36467.14559374165
21,32,2000,7.462552999999998,300000,58,5,40200.719512477845
21,32,2000,10.847183000000003,400000,58,6,36875.93359492505
14,32,2000,2.583003,100000,61,0,38714.627896289705
14,32,2000,2.4784729999999997,100000,61,1,40347.42359509263
14,32,2000,5.146117,200000,67,2,38864.25434944444
14,32,2000,5.023116,200000,70,3,39815.92302467234
14,32,2000,7.691492,300000,61,4,39004.13599858129
14,32,2000,7.462885,300000,58,5,40198.93111042177
14,32,2000,10.314418,400000,58,6,38780.66605406141
9,32,2000,3.300619,100000,60,0,30297.347255166376
9,32,2000,2.4703609999999996,100000,60,1,40479.913664440144
9,32,2000,5.865551000000001,200000,60,2,34097.39340771225
9,32,2000,5.0165809999999995,200000,70,3,39867.79043336488
9,32,2000,8.406537,300000,70,4,35686.513959315234
9,32,2000,7.462289999999999,300000,50,5,40202.13634152519
9,32,2000,11.026726,400000,60,6,36275.5000895098
22,32,2000,2.937052,100000,60,0,34047.745834939255
22,32,2000,2.469985,100000,60,1,40486.075826371416
22,32,2000,5.5023800000000005,200000,60,2,36347.90763269712
22,32,2000,5.02488,200000,70,3,39801.945519096975
22,32,2000,8.029458,300000,70,4,37362.422220777546
22,32,2000,7.4939979999999995,300000,50,5,40032.03630425309
22,32,2000,10.631655,400000,60,6,37623.49323788253
8,32,2000,2.662174,100000,60,0,37563.284743972414
8,32,2000,2.4793160000000003,100000,60,1,40333.70494120152
8,32,2000,5.221237,200000,60,2,38305.098964096054
8,32,2000,5.025751,200000,130,3,39795.047546127935
8,32,2000,7.756829,300000,60,4,38675.597979535196
8,32,2000,7.49086,300000,60,5,40048.80614508882
8,32,2000,10.375212,400000,50,6,38553.42907691911
19,32,2000,2.825539,100000,60,0,35391.477519864355
19,32,2000,2.475625,100000,60,1,40393.83993940924
19,32,2000,5.391993,200000,60,2,37092.03628417173
19,32,2000,5.019607999999999,200000,70,3,39843.74875488286
19,32,2000,7.926999000000001,300000,70,4,37845.34349001431
19,32,2000,7.470558999999999,300000,50,5,40157.63746728994
19,32,2000,10.546533000000004,400000,60,6,37927.15577716391
4,32,2000,2.904146,100000,60,0,34433.53054564061
4,32,2000,2.4709650000000005,100000,60,1,40470.01879832373
4,32,2000,5.4691659999999995,200000,60,2,36568.64684670387
4,32,2000,5.017908,200000,70,3,39857.24728313074
4,32,2000,8.014155,300000,70,4,37433.76563093676
4,32,2000,7.45886,300000,50,5,40220.62352691966
4,32,2000,10.631912000000002,400000,60,6,37622.58378361295
27,32,2000,2.788912,100000,60,0,35856.27656950094
27,32,2000,2.4664030000000006,100000,60,1,40544.87445887796
27,32,2000,5.3535569999999995,200000,60,2,37358.33951146874
27,32,2000,5.012805000000001,200000,70,3,39897.82167868089
27,32,2000,7.890176999999999,300000,70,4,38021.96072407502
27,32,2000,7.470955000000001,300000,50,5,40155.50890080317
27,32,2000,10.502918000000001,400000,60,6,38084.65418848362
29,32,2000,3.231779,100000,60,0,30942.709882080428
29,32,2000,2.4836319999999996,100000,60,1,40263.61393314308
29,32,2000,5.790844999999999,200000,60,2,34537.2739211635
